,id,name,type,link,gene_names,reaction
0,2,ko:K08691 ko:K19281,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K08691+K19281,,rn:R00934
1,30,ko:K01738 ko:K13034 ko:K17069,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01738+K13034+K17069,,rn:R00897
2,38,ko:K00577 ko:K00578 ko:K00579 ko:K00580 ko:K00581 ko:K00582 ko:K00583 ko:K00584,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00577+K00578+K00579+K00580+K00581+K00582+K00583+K00584,,rn:R04347 rn:R12291
3,41,ko:K01455,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01455,,rn:R00524
4,43,hsa:226 hsa:229 hsa:230,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:226+hsa:229+hsa:230,"ALDOA, ALDA, GSD12, HEL-S-87p...",rn:R01068
5,44,hsa:7086 hsa:8277 hsa:84076,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7086+hsa:8277+hsa:84076,"TKT, HEL-S-48, HEL107, SDDHD, TK, TKT1...",rn:R01067
6,45,path:hsa01200,map,https://www.kegg.jp/dbget-bin/www_bget?hsa01200,TITLE:Carbon metabolism,
7,46,hsa:441531 hsa:5223 hsa:5224,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:441531+hsa:5223+hsa:5224,"PGAM4, PGAM-B, PGAM1, PGAM3, dJ1000K24.1...",rn:R01518
8,47,hsa:5230 hsa:5232,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5230+hsa:5232,"PGK1, HEL-S-68p, MIG10, PGKA...",rn:R01512
9,48,hsa:2597,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2597,"GAPDH, G3PD, GAPD, HEL-S-162eP",rn:R01061 rn:R01063
10,49,hsa:226 hsa:229 hsa:230,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:226+hsa:229+hsa:230,,rn:R01068 rn:R01070
11,51,hsa:2203 hsa:8789,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2203+hsa:8789,"FBP1, FBP...",rn:R00762 rn:R04780
12,52,hsa:7086 hsa:8277 hsa:84076,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7086+hsa:8277+hsa:84076,,rn:R01830
13,54,hsa:226 hsa:229 hsa:230,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:226+hsa:229+hsa:230,,rn:R01829
14,56,ko:K11532 ko:K01086 ko:K01100,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K11532+K01086+K01100,K11532...,rn:R01845
15,57,hsa:7086 hsa:8277 hsa:84076,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7086+hsa:8277+hsa:84076,,rn:R01641
16,59,hsa:6120 hsa:729020,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6120+hsa:729020,"RPE, RPE2-1...",rn:R01529
17,60,ko:K00855,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00855,K00855,rn:R01523
18,61,cpd:C00085 cpd:C05345,compound,https://www.kegg.jp/dbget-bin/www_bget?C00085+C05345,C00085...,
19,62,cpd:C01182,compound,https://www.kegg.jp/dbget-bin/www_bget?C01182,C01182,
20,63,cpd:C00197,compound,https://www.kegg.jp/dbget-bin/www_bget?C00197,C00197,
21,64,hsa:5211 hsa:5213 hsa:5214,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5211+hsa:5213+hsa:5214,"PFKL, ATP-PFK, PFK-B, PFK-L...",rn:R00756 rn:R04779 rn:R09084
22,65,hsa:2645 hsa:3098 hsa:3099 hsa:3101 hsa:80201 hsa:83440,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645+hsa:3098+hsa:3099+hsa:3101+hsa:80201+hsa:83440,"GCK, FGQTL3, GK, GLK, HHF3, HK4, HKIV, HXKP, LGLK, MODY2, PNDM1...",rn:R01786 rn:R02189 rn:R09085
23,66,hsa:2821,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2821,"GPI, AMF, GNPI, NLK, PGI, PHI, SA-36, SA36",rn:R02740
24,67,hsa:2539 hsa:9563,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2539+hsa:9563,"G6PD, G6PD1...",rn:R02736 rn:R10907
25,68,hsa:25796 hsa:9563,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:25796+hsa:9563,"PGLS, 6PGL, HEL-S-304...",rn:R02035
26,69,hsa:5226,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5226,"PGD, 6PGD",rn:R01528 rn:R10221
27,70,ko:K01601 ko:K01602,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01601+K01602,K01601...,rn:R00024
28,71,hsa:22934,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:22934,"RPIA, RPI, RPIAD",rn:R01056
29,72,hsa:7167,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7167,"TPI1, HEL-S-49, TIM, TPI, TPID",rn:R01015
30,73,hsa:6888,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6888,,rn:R01827
31,75,hsa:2023 hsa:2026 hsa:2027 hsa:387712,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2023+hsa:2026+hsa:2027+hsa:387712,"ENO1, ENO1L1, HEL-S-17, MPB1, NNE, PPH...",rn:R00658
32,76,hsa:5313 hsa:5315,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5313+hsa:5315,"PKLR, PK1, PKL, PKRL, RPK...",rn:R00200
33,77,ko:K01007 ko:K01006,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01007+K01006,K01007...,rn:R00199 rn:R00206
34,78,hsa:1737 hsa:1738 hsa:5160 hsa:5161 hsa:5162,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1737+hsa:1738+hsa:5160+hsa:5161+hsa:5162,"DLAT, DLTA, E2, PBC, PDC-E2, PDCE2...",rn:R00209
35,79,ko:K00169 ko:K00170 ko:K00171 ko:K00172 ko:K00189 ko:K03737,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00169+K00170+K00171+K00172+K00189+K03737,K00169...,rn:R01196 rn:R10866
36,80,ko:K01595,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01595,K01595,rn:R00345
37,81,hsa:1431,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1431,,rn:R00351 rn:R00352
38,83,hsa:4190 hsa:4191,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4190+hsa:4191,"MDH1, DEE88, EIEE88, HEL-S-32, KAR, MDH-s, MDHA, MGC:1375, MOR2...",rn:R00342 rn:R00343
39,84,hsa:2271,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2271,"FH, FMRD, HLRCC, HsFH, LRCC, MCL, MCUL1",rn:R01082
40,85,hsa:6389 hsa:6390 hsa:6391 hsa:6392,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6389+hsa:6390+hsa:6391+hsa:6392,"SDHA, CMD1GG, FP, MC2DN1, NDAXOA, PGL5, SDH1, SDH2, SDHF...",rn:R02164 rn:R00402 rn:R10660
41,86,hsa:8801 hsa:8802 hsa:8803,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8801+hsa:8802+hsa:8803,"SUCLG2, G-SCS, GBETA, GTPSCS...",rn:R00405 rn:R00432 rn:R00727 rn:R00406 rn:R10343
42,87,ko:K00174 ko:K00175 ko:K00176 ko:K00177,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00174+K00175+K00176+K00177,K00174...,rn:R01197
43,88,hsa:3417 hsa:3418 hsa:3419 hsa:3420 hsa:3421,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3417+hsa:3418+hsa:3419+hsa:3420+hsa:3421,"IDH1, HEL-216, HEL-S-26, IDCD, IDH, IDP, IDPC, PICD...",rn:R00267 rn:R00709
44,89,hsa:48 hsa:50,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:48+hsa:50,"ACO1, ACONS, HEL60, IREB1, IREBP, IREBP1, IRP1...",rn:R01324
45,90,ko:K15232 ko:K15233,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15232+K15233,K15232...,rn:R01322
46,91,ko:K15234,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15234,,rn:R00354
47,93,ko:K02160 ko:K01961 ko:K01962 ko:K01963 ko:K01964 ko:K15037 ko:K15036,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K02160+K01961+K01962+K01963+K01964+K15037+K15036,K02160...,rn:R00742
48,94,ko:K14468 ko:K15017,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14468+K15017,K14468...,rn:R00740
49,95,ko:K14468 ko:K15039,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14468+K15039,K14468...,rn:R09289
50,96,ko:K14469 ko:K15018,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14469+K15018,K14469...,rn:R09286
51,97,ko:K14469 ko:K15019,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14469+K15019,K14469...,rn:R03045
52,98,ko:K14469 ko:K15020,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14469+K15020,K14469...,rn:R00919
53,99,hsa:5095 hsa:5096,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5095+hsa:5096,PCCA...,rn:R01859
54,100,hsa:84693,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:84693,"MCEE, GLOD2, MCE, MMCE",rn:R02765
55,101,hsa:4594,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4594,"MMUT, MCM, MUT",rn:R00833
56,102,ko:K14449,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14449,K14449,rn:R05076
57,103,ko:K14470,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14470,K14470,rn:R09283
58,104,ko:K09709,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K09709,K09709,rn:R09282
59,105,ko:K08691,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K08691,,rn:R00237
