,id,name,type,link,gene_names,reaction
0,9,cpd:C00195,compound,https://www.kegg.jp/dbget-bin/www_bget?C00195,C00195,
1,10,cpd:C00638,compound,https://www.kegg.jp/dbget-bin/www_bget?C00638,C00638,
2,11,cpd:C15493,compound,https://www.kegg.jp/dbget-bin/www_bget?C15493,C15493,
3,12,hsa:4790 hsa:5970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",
4,13,hsa:4792 hsa:4793 hsa:4794,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4792+hsa:4793+hsa:4794,"NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...",
5,14,hsa:5781,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5781,"PTPN11, BPTP3, CFC, JMML, METCDS, NS1, PTP-1D, PTP2C, SH-PTP2, SH-PTP3, SHP2",
6,15,hsa:9021,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9021,"SOCS3, ATOD4, CIS3, Cish3, SOCS-3, SSI-3, SSI3",
7,16,hsa:126129 hsa:1374 hsa:1375,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:126129+hsa:1374+hsa:1375,"CPT1C, CATL1, CPT1-B, CPT1P, CPTI-B, CPTIC, SPG73...",
8,17,hsa:2538 hsa:57818 hsa:92579,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2538+hsa:57818+hsa:92579,"G6PC1, G6PC, G6PT, G6Pase, GSD1, GSD1a...",
9,18,hsa:5105 hsa:5106,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5105+hsa:5106,"PCK1, PCKDC, PEPCK-C, PEPCK1, PEPCKC...",
10,19,hsa:2180 hsa:2181 hsa:2182 hsa:23205 hsa:23305 hsa:51703 hsa:81616,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2180+hsa:2181+hsa:2182+hsa:23205+hsa:23305+hsa:51703+hsa:81616,"ACSL1, ACS1, FACL1, FACL2, LACS, LACS1, LACS2...",
11,20,cpd:C00165,compound,https://www.kegg.jp/dbget-bin/www_bget?C00165,C00165,
12,21,cpd:C00083,compound,https://www.kegg.jp/dbget-bin/www_bget?C00083,C00083,
13,22,hsa:3952,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3952,"LEP, LEPD, OB, OBS",
14,23,cpd:C00040,compound,https://www.kegg.jp/dbget-bin/www_bget?C00040,C00040,
15,24,hsa:5443,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5443,"POMC, ACTH, CLIP, LPH, MSH, NPP, OBAIRH, POC",
16,26,hsa:51422 hsa:53632 hsa:5562 hsa:5563 hsa:5564 hsa:5565 hsa:5571,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:51422+hsa:53632+hsa:5562+hsa:5563+hsa:5564+hsa:5565+hsa:5571,"PRKAG2, AAKG, AAKG2, CMH6, H91620p, WPWS...",
17,27,hsa:9370,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9370,"ADIPOQ, ACDC, ACRP30, ADIPQTL1, ADPN, APM-1, APM1, GBP28",
18,28,hsa:32,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:32,"ACACB, ACACbeta, ACC-beta, ACC2, ACCB, ACCbeta, HACC275",
19,29,hsa:5465,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5465,"PPARA, NR1C1, PPAR, PPAR-alpha, PPARalpha, hPPAR",
20,30,hsa:51094 hsa:79602,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:51094+hsa:79602,"ADIPOR1, ACDCR1, CGI-45, CGI45, PAQR1, TESBP1A...",
21,31,hsa:5588,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5588,"PRKCQ, PRKCT, nPKC-theta",
22,32,hsa:3953,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3953,"LEPR, CD295, LEP-R, LEPRD, OB-R, OBR",
23,33,hsa:10645 hsa:6794,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10645+hsa:6794,"CAMKK2, CAMKK, CAMKKB...",
24,34,hsa:4852,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4852,"NPY, PYY4",
25,35,hsa:6256 hsa:6257 hsa:6258,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6256+hsa:6257+hsa:6258,"RXRA, NR2B1, RXR-alpha, RXRalpha...",
26,36,hsa:6513 hsa:6517,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6513+hsa:6517,"SLC2A1, CSE, DYT17, DYT18, DYT9, EIG12, GLUT, GLUT-1, GLUT1, GLUT1DS, HTLVR, PED, SDCHCN...",
27,37,hsa:1147 hsa:3551 hsa:8517,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,"CHUK, BPS2, IKBKA, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...",
28,38,hsa:7133,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7133,"TNFRSF1B, CD120b, TBPII, TNF-R-II, TNF-R75, TNFBR, TNFR1B, TNFR2, TNFR80, p75, p75TNFR",
29,39,hsa:181,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:181,"AGRP, AGRT, ART, ASIP2",
30,40,hsa:6774,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6774,"STAT3, ADMIO, ADMIO1, APRF, HIES",
31,41,hsa:5599 hsa:5601 hsa:5602,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,"MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...",
32,42,hsa:10000 hsa:207 hsa:208,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",
33,43,hsa:2475,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2475,"MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS",
34,44,hsa:7186,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7186,"TRAF2, MGC:45012, RNF117, TRAP, TRAP3",
35,45,hsa:3667 hsa:8471 hsa:8660,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,"IRS1, HIRS-1...",
