,id,name,type,link,gene_names,reaction
0,4,hsa:1147 hsa:3551,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551,"CHUK, IKBKA, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...",
1,5,hsa:5599 hsa:5601 hsa:5602,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,"MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...",
2,6,hsa:5594 hsa:5595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,"MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...",
3,7,hsa:51422 hsa:53632 hsa:5562 hsa:5563 hsa:5564 hsa:5565 hsa:5571,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:51422+hsa:53632+hsa:5562+hsa:5563+hsa:5564+hsa:5565+hsa:5571,"PRKAG2, AAKG, AAKG2, CMH6, H91620p, WPWS...",
4,8,hsa:3630,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3630,"INS, IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10",
5,9,cpd:C00031,compound,https://www.kegg.jp/dbget-bin/www_bget?C00031,C00031,
6,10,hsa:100132074 hsa:2308 hsa:2309 hsa:4303,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:100132074+hsa:2308+hsa:2309+hsa:4303,FOXO6...,
7,11,hsa:6654 hsa:6655,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6654+hsa:6655,"SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...",
8,12,hsa:3265 hsa:3845 hsa:4893,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,"HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, KRAS, KRAS2, Ki-Ras, RASH1, RASK2, c-K-ras, c-Ki-ras, p21ras...",
9,13,hsa:5604 hsa:5605,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605,"MAP2K1, CFC3, MAPKK1, MEK1, MKK1, PRKMK1...",
10,14,hsa:3643,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3643,"INSR, CD220, HHF5",
11,15,hsa:369 hsa:5894 hsa:673,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:369+hsa:5894+hsa:673,"ARAF, A-RAF, ARAF1, PKS2, RAFA1...",
12,16,hsa:5105 hsa:5106,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5105+hsa:5106,"PCK1, PCKDC, PEPCK-C, PEPCK1, PEPCKC...",
13,17,hsa:2538 hsa:57818 hsa:92579,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2538+hsa:57818+hsa:92579,"G6PC, G6PC1, G6PT, G6Pase, GSD1, GSD1a...",
14,18,hsa:10000 hsa:207 hsa:208,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",
15,19,hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"PIK3CA, CLAPO, CLOVE, CWS5, MCAP, MCM, MCMTC, PI3K, PI3K-alpha, p110-alpha...",
16,20,hsa:5170,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5170,"PDPK1, PDK1, PDPK2, PDPK2P, PRO0461",
17,21,hsa:3667 hsa:8471 hsa:8660,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,"IRS1, HIRS-1...",
18,22,cpd:C05981,compound,https://www.kegg.jp/dbget-bin/www_bget?C05981,C05981,
19,24,path:hsa00010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00010,Glycolysis / Gluconeogenesis,
20,25,path:hsa04210,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04210,Apoptosis,
21,26,path:hsa04010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,MAPK signaling pathway,
22,43,hsa:1956,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1956,"EGFR, ERBB, ERBB1, HER1, NISBD2, PIG61, mENA",
23,44,hsa:2885,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2885,"GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2",
24,48,hsa:6789,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6789,"STK4, KRS2, MST1, YSK3",
25,53,hsa:1950,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1950,"EGF, HOMG4, URG",
26,56,path:hsa04151,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04151,PI3K-Akt signaling pathway,
27,61,hsa:5728,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5728,"PTEN, 10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, PTENbeta, TEP1",
28,68,hsa:6502,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6502,"SKP2, FBL1, FBXL1, FLB1, p45",
29,69,hsa:4193,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4193,"MDM2, ACTFS, HDMX, hdm2",
30,70,hsa:1387 hsa:2033,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1387+hsa:2033,"CREBBP, CBP, KAT3A, MKHK1, RSTS, RSTS1...",
31,71,hsa:23411,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23411,"SIRT1, SIR2, SIR2L1, SIR2alpha",
32,72,hsa:3479,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3479,"IGF1, IGF, IGF-I, IGFI, MGF",
33,73,hsa:3480,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3480,"IGF1R, CD221, IGFIR, IGFR, JTK13",
34,76,hsa:100132074 hsa:2308 hsa:2309 hsa:4303,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:100132074+hsa:2308+hsa:2309+hsa:4303,FOXO6...,
35,77,path:hsa04120,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04120,Ubiquitin mediated proteolysis,
36,79,hsa:1017,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1017,"CDK2, CDKN2, p33(CDK2)",
37,82,hsa:85417 hsa:891 hsa:9133,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:85417+hsa:891+hsa:9133,CCNB3...,
38,83,hsa:595 hsa:894,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:595+hsa:894,"CCND1, BCL1, D11S287E, PRAD1, U21B31...",
39,84,hsa:1030,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1030,"CDKN2B, CDK4I, INK4B, MTS2, P15, TP15, p15INK4b",
40,85,hsa:1032,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1032,"CDKN2D, INK4D, p19, p19-INK4D",
41,86,hsa:1026,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1026,"CDKN1A, CAP20, CDKN1, CIP1, MDA-6, P21, SDI1, WAF1, p21CIP1",
42,87,hsa:1027,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1027,"CDKN1B, CDKN4, KIP1, MEN1B, MEN4, P27KIP1",
43,88,hsa:5934,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5934,"RBL2, P130, Rb2",
44,89,hsa:10733 hsa:10769 hsa:1263 hsa:5347,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10733+hsa:10769+hsa:1263+hsa:5347,"PLK4, MCCRP2, SAK, STK18...",
45,90,hsa:10912 hsa:1647 hsa:4616,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10912+hsa:1647+hsa:4616,"GADD45G, CR6, DDIT2, GADD45gamma, GRP17...",
46,91,hsa:356,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:356,"FASLG, ALPS1B, APT1LG1, APTL, CD178, CD95-L, CD95L, FASL, TNFSF6, TNLG1A",
