,id,name,type,link,gene_names,reaction
0,4,path:hsa05207,map,https://www.kegg.jp/dbget-bin/www_bget?hsa05207,TITLE:Chemical carcinogenesis - receptor activation,
1,8,hsa:2099 hsa:2100,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2099+hsa:2100,"ESR1, ER, ESR, ESRA, ESTRR, Era, NR3A1...",
2,9,hsa:2099 hsa:2100,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2099+hsa:2100,"ESR1, ER, ESR, ESRA, ESTRR, Era, NR3A1...",
3,11,cpd:C00951,compound,https://www.kegg.jp/dbget-bin/www_bget?C00951,C00951,
4,18,hsa:1956,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1956,"EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, PIG61, mENA",
5,40,hsa:3265 hsa:3845 hsa:4893,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,"HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...",
6,41,hsa:5894,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5894,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf",
7,42,hsa:5604 hsa:5605,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605,"MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...",
8,43,hsa:5594 hsa:5595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,"MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...",
9,51,hsa:2099 hsa:2100,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2099+hsa:2100,"ESR1, ER, ESR, ESRA, ESTRR, Era, NR3A1...",
10,55,hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:107+hsa:108+hsa:109+hsa:111+hsa:112+hsa:113+hsa:114+hsa:115+hsa:196883,"ADCY1, AC1, DFNB44...",
11,56,hsa:5566 hsa:5567 hsa:5568,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,"PRKACA, CAFD1, PKACA, PPNAD4...",
12,59,hsa:10488 hsa:1385 hsa:1386 hsa:1388 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10488+hsa:1385+hsa:1386+hsa:1388+hsa:148327+hsa:468+hsa:64764+hsa:84699+hsa:90993+hsa:9586,"CREB3, LUMAN, LZIP, sLZIP...",
13,60,cpd:C00951,compound,https://www.kegg.jp/dbget-bin/www_bget?C00951,C00951,
14,61,path:hsa04010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,MAPK signaling pathway,
15,74,cpd:C00575,compound,https://www.kegg.jp/dbget-bin/www_bget?C00575,C00575,
16,76,hsa:6714,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6714,"SRC, ASV, SRC1, THC6, c-SRC, p60-Src",
17,89,hsa:2885,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2885,"GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2",
18,90,hsa:6654 hsa:6655,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6654+hsa:6655,"SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...",
19,99,path:hsa04151,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04151,PI3K-Akt signaling pathway,
20,133,hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"PIK3CA, CLAPO, CLOVE, CWS5, MCAP, MCM, MCMTC, PI3K, PI3K-alpha, p110-alpha...",
21,134,hsa:10000 hsa:207 hsa:208,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",
22,165,hsa:2353 hsa:3725 hsa:7421,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2353+hsa:3725+hsa:7421,"FOS, AP-1, C-FOS, p55...",
23,189,cpd:C13624,compound,https://www.kegg.jp/dbget-bin/www_bget?C13624,C13624,
24,190,cpd:C13624,compound,https://www.kegg.jp/dbget-bin/www_bget?C13624,C13624,
25,191,cpd:C06697 cpd:C11906,compound,https://www.kegg.jp/dbget-bin/www_bget?C06697+C11906,C06697...,
26,192,hsa:1978,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1978,"EIF4EBP1, 4E-BP1, 4EBP1, BP-1, PHAS-I",
27,193,hsa:6198 hsa:6199,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6198+hsa:6199,"RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha...",
28,195,hsa:2475,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2475,"MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS",
29,197,path:hsa04150,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04150,mTOR signaling pathway,
30,203,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
31,204,hsa:773 hsa:774 hsa:775 hsa:776 hsa:778 hsa:779,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:778+hsa:779,"CACNA1A, APCA, BI, CACNL1A4, CAV2.1, DEE42, EA2, EIEE42, FHM, HPCA, MHP, MHP1, SCA6...",
32,205,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
33,207,cpd:C16453,compound,https://www.kegg.jp/dbget-bin/www_bget?C16453,C16453,
34,208,cpd:C00745,compound,https://www.kegg.jp/dbget-bin/www_bget?C00745,C00745,
35,209,hsa:55584,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:55584,"CHRNA9, HSA243342, NACHRA9",
36,210,hsa:1139,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1139,"CHRNA7, CHRNA7-2, NACHRA7",
37,211,hsa:1136 hsa:1141,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1136+hsa:1141,"CHRNA3, BAIPRCK, LNCR2, NACHRA3, PAOD2...",
38,212,hsa:1136 hsa:1143,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1136+hsa:1143,"CHRNA3, BAIPRCK, LNCR2, NACHRA3, PAOD2...",
39,213,hsa:1137 hsa:1141,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1137+hsa:1141,"CHRNA4, BFNC, EBN, EBN1, NACHR, NACHRA4, NACRA4...",
40,214,hsa:408 hsa:409,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:408+hsa:409,"ARRB1, ARB1, ARR1...",
41,215,hsa:6714,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6714,"SRC, ASV, SRC1, THC6, c-SRC, p60-Src",
42,216,hsa:5894,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5894,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf",
43,217,hsa:5925,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5925,"RB1, OSRC, PPP1R130, RB, p105-Rb, p110-RB1, pRb, pp110",
44,218,hsa:1869,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1869,"E2F1, E2F-1, RBAP1, RBBP3, RBP3",
45,219,hsa:3717,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3717,"JAK2, JTK10",
46,220,hsa:6774,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6774,"STAT3, ADMIO, ADMIO1, APRF, HIES",
47,221,hsa:3265 hsa:3845 hsa:4893,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,"HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...",
48,222,hsa:5894,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5894,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf",
49,223,hsa:5604 hsa:5605,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605,"MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...",
50,224,hsa:5594 hsa:5595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,"MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...",
51,228,cpd:C00780,compound,https://www.kegg.jp/dbget-bin/www_bget?C00780,C00780,
52,229,cpd:C15995,compound,https://www.kegg.jp/dbget-bin/www_bget?C15995,C15995,
53,231,hsa:5578 hsa:5579 hsa:5582,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5582,"PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...",
54,236,hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"PIK3CA, CLAPO, CLOVE, CWS5, MCAP, MCM, MCMTC, PI3K, PI3K-alpha, p110-alpha...",
55,237,hsa:10000 hsa:207 hsa:208,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",
56,239,cpd:C16453,compound,https://www.kegg.jp/dbget-bin/www_bget?C16453,C16453,
57,240,cpd:C00745,compound,https://www.kegg.jp/dbget-bin/www_bget?C00745,C00745,
58,242,hsa:55584,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:55584,"CHRNA9, HSA243342, NACHRA9",
59,243,hsa:896,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:896,CCND3,
60,251,hsa:2353,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2353,"FOS, AP-1, C-FOS, p55",
61,252,hsa:3725,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3725,"JUN, AP-1, AP1, c-Jun, cJUN, p39",
62,253,hsa:4609,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4609,"MYC, MRTL, MYCC, bHLHe39, c-Myc",
63,255,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
64,256,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
65,257,hsa:7422,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7422,"VEGFA, MVCD1, VEGF, VPF",
66,258,hsa:2247,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2247,"FGF2, BFGF, FGF-2, FGFB, HBGF-2",
67,260,path:hsa04370,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04370,VEGF signaling pathway,
68,267,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
69,268,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
70,269,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
71,270,hsa:2475,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2475,"MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS",
72,271,hsa:4790 hsa:5970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",
73,272,hsa:332,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:332,"BIRC5, API4, EPR-1",
74,274,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
75,279,cpd:C16452,compound,https://www.kegg.jp/dbget-bin/www_bget?C16452,C16452,
76,283,hsa:332,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:332,"BIRC5, API4, EPR-1",
77,284,hsa:331,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:331,"XIAP, API3, BIRC4, IAP-3, ILP1, MIHA, XLP2, hIAP-3, hIAP3",
78,286,hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"PIK3CA, CLAPO, CLOVE, CWS5, MCAP, MCM, MCMTC, PI3K, PI3K-alpha, p110-alpha...",
79,287,hsa:10000 hsa:207 hsa:208,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",
80,291,hsa:2778,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2778,"GNAS, AHO, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI",
81,292,hsa:153 hsa:154 hsa:155,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:153+hsa:154+hsa:155,"ADRB1, ADRB1R, B1AR, BETA1AR, FNSS2, RHR...",
82,297,cpd:C00788,compound,https://www.kegg.jp/dbget-bin/www_bget?C00788,C00788,
83,298,cpd:C00547,compound,https://www.kegg.jp/dbget-bin/www_bget?C00547,C00547,
84,303,hsa:196,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:196,"AHR, RP85, bHLHe76",
85,304,hsa:405,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:405,"ARNT, HIF-1-beta, HIF-1beta, HIF1-beta, HIF1B, HIF1BETA, TANGO, bHLHe2",
86,306,hsa:196,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:196,"AHR, RP85, bHLHe76",
87,307,hsa:23746 hsa:9049,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23746+hsa:9049,"AIPL1, AIPL2, LCA4...",
88,309,cpd:C07557 cpd:C07535 cpd:C11042 cpd:C14573,compound,https://www.kegg.jp/dbget-bin/www_bget?C07557+C07535+C11042+C14573,C07557...,
89,311,cpd:C14573,compound,https://www.kegg.jp/dbget-bin/www_bget?C14573,C14573,
90,312,cpd:C07557,compound,https://www.kegg.jp/dbget-bin/www_bget?C07557,C07557,
91,313,cpd:C07535,compound,https://www.kegg.jp/dbget-bin/www_bget?C07535,C07535,
92,314,path:hsa04915,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04915,Estrogen signaling pathway,
93,315,hsa:9970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9970,"NR1I3, CAR, CAR1, MB67",
94,316,hsa:1543,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1543,"CYP1A1, AHH, AHRR, CP11, CYP1, CYPIA1, P1-450, P450-C, P450DX",
95,317,hsa:2052 hsa:2053 hsa:253152 hsa:79852,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2052+hsa:2053+hsa:253152+hsa:79852,"EPHX1, EPHX, EPOX, HYL1, MEH...",
96,318,hsa:119391 hsa:221357 hsa:2938 hsa:2939 hsa:2940 hsa:2941 hsa:2944 hsa:2946 hsa:2947 hsa:2948 hsa:2949 hsa:2952 hsa:2953 hsa:4257 hsa:4258 hsa:4259 hsa:653689 hsa:9446,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:119391+hsa:221357+hsa:2938+hsa:2939+hsa:2940+hsa:2941+hsa:2944+hsa:2946+hsa:2947+hsa:2948+hsa:2949+hsa:2952+hsa:2953+hsa:4257+hsa:4258+hsa:4259+hsa:653689+hsa:9446,"GSTO2, GSTO_2-2, bA127L20.1...",
97,319,hsa:10720 hsa:10941 hsa:54490 hsa:54575 hsa:54576 hsa:54577 hsa:54578 hsa:54579 hsa:54600 hsa:54657 hsa:54658 hsa:54659 hsa:574537 hsa:7363 hsa:7364 hsa:7365 hsa:7366 hsa:7367 hsa:79799,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10720+hsa:10941+hsa:54490+hsa:54575+hsa:54576+hsa:54577+hsa:54578+hsa:54579+hsa:54600+hsa:54657+hsa:54658+hsa:54659+hsa:574537+hsa:7363+hsa:7364+hsa:7365+hsa:7366+hsa:7367+hsa:79799,UGT2B11...,
98,320,hsa:1555,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1555,"CYP2B6, CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450",
99,321,hsa:1576,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1576,"CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3",
100,323,path:hsa05204,map,https://www.kegg.jp/dbget-bin/www_bget?hsa05204,Chemical carcinogenesis - DNA adducts,
101,324,path:hsa00980,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00980,Metabolism of xenobiotics by cytochrome P450,
102,326,hsa:9970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9970,"NR1I3, CAR, CAR1, MB67",
103,334,hsa:1545,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1545,"CYP1B1, ASGD6, CP1B, CYPIB1, GLC3A, P4501B1",
