,id,name,type,link,gene_names,reaction
0,7,hsa:6928,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6928,"HNF1B, FJHN, HNF-1-beta, HNF-1B, HNF1beta, HNF2, HPC11, LF-B3, LFB3, MODY5, TCF-2, TCF2, VHNF1",
1,8,hsa:3280,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3280,"HES1, HES-1, HHL, HRY, bHLHb39",
2,9,hsa:168620,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:168620,"BHLHA15, BHLHB8, MIST1",
3,10,hsa:3175,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3175,"ONECUT1, HNF-6, HNF6, HNF6A",
4,11,hsa:2645,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645,"GCK, FGQTL3, GK, GLK, HHF3, HK4, HKIV, HXKP, LGLK, MODY2",
5,12,hsa:3651,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3651,"PDX1, GSF, IDX-1, IPF1, IUF1, MODY4, PAGEN1, PDX-1, STF-1",
6,13,hsa:3171,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3171,"FOXA3, FKHH3, HNF3G, TCF3G",
7,14,hsa:4760,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4760,"NEUROD1, BETA2, BHF-1, MODY6, NEUROD, bHLHa3",
8,15,hsa:3280,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3280,"HES1, HES-1, HHL, HRY, bHLHb39",
9,16,hsa:389692,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:389692,"MAFA, INSDM, RIPE3b1, hMafA",
10,17,hsa:3174,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3174,"HNF4G, NR2A2, NR2A3",
11,18,hsa:4821,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4821,"NKX2-2, NKX2.2, NKX2B",
12,19,hsa:3630,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3630,"INS, IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10",
13,20,hsa:6927,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6927,"HNF1A, HNF-1A, HNF1, HNF4A, IDDM20, LFB1, MODY3, TCF-1, TCF1",
14,21,hsa:3375,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3375,"IAPP, DAP, IAP",
15,22,hsa:5078,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5078,"PAX4, KPD, MODY9",
16,23,hsa:5080,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5080,"PAX6, AN, AN1, AN2, ASGD5, D11S812E, FVH1, MGDA, WAGR",
17,24,hsa:6514,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6514,"SLC2A2, GLUT2",
18,25,hsa:4760,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4760,"NEUROD1, BETA2, BHF-1, MODY6, NEUROD, bHLHa3",
19,26,hsa:4825,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4825,"NKX6-1, NKX6.1, NKX6A",
20,27,hsa:5313,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5313,"PKLR, PK1, PKL, PKRL, RPK",
21,28,hsa:2494,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2494,"NR5A2, B1F, B1F2, CPF, FTF, FTZ-F1, FTZ-F1beta, LRH-1, LRH1, hB1F-2",
22,29,hsa:50674,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:50674,"NEUROG3, Atoh5, Math4B, NGN-3, bHLHa7, ngn3",
23,30,hsa:5080,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5080,"PAX6, AN, AN1, AN2, ASGD5, D11S812E, FVH1, MGDA, WAGR",
24,31,hsa:3172,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3172,"HNF4A, FRTS4, HNF4, HNF4a7, HNF4a8, HNF4a9, HNF4alpha, MODY, MODY1, NR2A1, NR2A21, TCF, TCF14",
