,id,name,type,link,gene_names,reaction
0,29,ko:K15845,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15845,K15845,
1,30,ko:K15844,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15844,K15844,
2,31,ko:K15843,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15843,K15843,
3,32,cpd:C01342,compound,https://www.kegg.jp/dbget-bin/www_bget?C01342,C01342,
4,33,ko:K11028,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K11028,K11028,
5,34,hsa:1432 hsa:5600 hsa:5603 hsa:6300,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1432+hsa:5600+hsa:5603+hsa:6300,"MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...",
6,35,hsa:3725,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3725,"JUN, AP-1, AP1, c-Jun, cJUN, p39",
7,36,hsa:5599 hsa:5601 hsa:5602,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,"MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...",
8,37,hsa:6416,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6416,"MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1",
9,38,hsa:1147,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147,"CHUK, BPS2, IKBKA, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16",
10,39,hsa:8517,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8517,"IKBKG, AMCBX1, EDAID1, FIP-3, FIP3, Fip3p, IKK-gamma, IKKAP1, IKKG, IMD33, IP, IP1, IP2, IPD2, NEMO, SAIDX, ZC2HC9",
11,40,hsa:3551,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3551,"IKBKB, IKK-beta, IKK2, IKKB, IMD15, IMD15A, IMD15B, NFKBIKB",
12,41,hsa:4792,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4792,"NFKBIA, EDAID2, IKBA, MAD-3, NFKBI",
13,42,hsa:10312 hsa:127124 hsa:155066 hsa:23545 hsa:245972 hsa:245973 hsa:50617 hsa:51382 hsa:51606 hsa:523 hsa:525 hsa:526 hsa:527 hsa:528 hsa:529 hsa:533 hsa:534 hsa:535 hsa:537 hsa:8992 hsa:90423 hsa:9114 hsa:9296 hsa:9550,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10312+hsa:127124+hsa:155066+hsa:23545+hsa:245972+hsa:245973+hsa:50617+hsa:51382+hsa:51606+hsa:523+hsa:525+hsa:526+hsa:527+hsa:528+hsa:529+hsa:533+hsa:534+hsa:535+hsa:537+hsa:8992+hsa:90423+hsa:9114+hsa:9296+hsa:9550,"TCIRG1, ATP6N1C, ATP6V0A3, Atp6i, OC-116kDa, OC116, OPTB1, Stv1, TIRC7, Vph1, a3...",
14,43,hsa:836,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:836,"CASP3, CPP32, CPP32B, SCA-1",
15,44,hsa:5058,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5058,"PAK1, IDDMSSD, PAKalpha, alpha-PAK, p65-PAK",
16,45,hsa:4790 hsa:5970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",
17,46,hsa:6352,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6352,"CCL5, D17S136E, RANTES, SCYA5, SIS-delta, SISd, TCP228, eoCP",
18,47,hsa:2919 hsa:2920 hsa:2921,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2919+hsa:2920+hsa:2921,"CXCL1, FSP, GRO1, GROa, MGSA, MGSA-a, NAP-3, SCYB1...",
19,48,hsa:3576,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3576,"CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8",
20,49,hsa:998,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:998,"CDC42, CDC42Hs, G25K, TKS",
21,50,hsa:5879,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5879,"RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1",
22,51,hsa:9020,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9020,"MAP3K14, FTDCR1B, HS, HSNIK, NIK",
23,52,ko:K08303,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K08303,K08303,
24,53,ko:K01428,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01428,K01428,
25,54,ko:K14048,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14048,K14048,
26,55,ko:K15842 ko:K12086 ko:K12087 ko:K12088 ko:K12089 ko:K12090 ko:K03196 ko:K12091 ko:K12092 ko:K12093 ko:K12094 ko:K12095 ko:K12096 ko:K12097 ko:K12098 ko:K12099 ko:K12100 ko:K12101 ko:K12102 ko:K12103 ko:K12104 ko:K12105 ko:K12106 ko:K12107 ko:K12108 ko:K12109 ko:K12110,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15842+K12086+K12087+K12088+K12089+K12090+K03196+K12091+K12092+K12093+K12094+K12095+K12096+K12097+K12098+K12099+K12100+K12101+K12102+K12103+K12104+K12105+K12106+K12107+K12108+K12109+K12110,K15842...,
27,56,path:hsa00190,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00190,Oxidative phosphorylation,
28,57,path:hsa04530,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04530,Tight junction,
29,58,hsa:4233,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4233,"MET, AUTS9, DA11, DFNB97, HGFR, RCCP2, c-Met",
30,59,hsa:150084 hsa:50848 hsa:58494 hsa:83700,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:150084+hsa:50848+hsa:58494+hsa:83700,"IGSF5, GSF5, JAM4...",
31,60,hsa:5335 hsa:5336,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5335+hsa:5336,"PLCG1, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...",
32,61,hsa:6868,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6868,"ADAM17, ADAM18, CD156B, CSVP, NISBD, NISBD1, TACE",
33,62,hsa:1839,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1839,"HBEGF, DTR, DTS, DTSF, HEGFL",
34,63,cpd:C00080,compound,https://www.kegg.jp/dbget-bin/www_bget?C00080,C00080,
35,64,cpd:C00014,compound,https://www.kegg.jp/dbget-bin/www_bget?C00014,C00014,
36,65,gl:G00263,compound,https://www.kegg.jp/dbget-bin/www_bget?G00263,G00263,
37,66,cpd:C00698,compound,https://www.kegg.jp/dbget-bin/www_bget?C00698,C00698,
38,67,hsa:102,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:102,"ADAM10, AD10, AD18, CD156c, CDw156, HsT18717, MADM, RAK, kuz",
39,68,hsa:3576,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3576,"CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8",
40,69,path:hsa04210,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04210,Apoptosis,
41,70,cpd:C00086,compound,https://www.kegg.jp/dbget-bin/www_bget?C00086,C00086,
42,71,gl:G00242,compound,https://www.kegg.jp/dbget-bin/www_bget?G00242,G00242,
43,72,cpd:C00014,compound,https://www.kegg.jp/dbget-bin/www_bget?C00014,C00014,
44,73,path:map03070,map,https://www.kegg.jp/dbget-bin/www_bget?map03070,Bacterial secretion system,
45,74,path:hsa04010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,MAPK signaling pathway,
46,75,hsa:7082,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7082,"TJP1, ZO-1",
