,id,name,type,link,gene_names,reaction
0,2,path:hsa04215,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04215,TITLE:Apoptosis - multiple species,
1,3,hsa:79444,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:79444,"BIRC7, KIAP, LIVIN, ML-IAP, MLIAP, RNF50",
2,4,ko:K20009,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20009,K20009,
3,5,hsa:840,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:840,"CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3",
4,10,ko:K20018,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20018,K20018,
5,11,ko:K20014,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20014,K20014,
6,12,ko:K20016,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20016,K20016,
7,14,hsa:317,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:317,"APAF1, APAF-1, CED4",
8,17,ko:K20008,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20008,K20008,
9,18,hsa:666,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:666,"BOK, BCL2L9, BOKL",
10,19,hsa:54205,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:54205,"CYCS, CYC, HCS, THC4",
11,21,hsa:842,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:842,"CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56",
12,22,hsa:840,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:840,"CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3",
13,23,hsa:836,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:836,"CASP3, CPP32, CPP32B, SCA-1",
14,24,hsa:329 hsa:330 hsa:331 hsa:332,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:329+hsa:330+hsa:331+hsa:332,"BIRC2, API1, HIAP2, Hiap-2, MIHB, RNF48, c-IAP1, cIAP1...",
15,25,hsa:317,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:317,"APAF1, APAF-1, CED4",
16,26,hsa:56616,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56616,"DIABLO, DFNA64, SMAC",
17,27,hsa:27429,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:27429,"HTRA2, MGCA8, OMI, PARK13, PRSS25",
18,28,hsa:5414,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5414,"SEPTIN4, ARTS, BRADEION, C17orf47, CE5B3, H5, MART, PNUTL2, SEP4, SEPT4, hCDCREL-2, hucep-7",
19,42,ko:K20104,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20104,K20104,
20,43,ko:K20105,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20105,K20105,
21,44,ko:K20106,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K20106,K20106,
22,46,path:hsa04210,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04210,Apoptosis,
23,47,path:map04214,map,https://www.kegg.jp/dbget-bin/www_bget?map04214,Apoptosis - fly,
24,54,hsa:581,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:581,"BAX, BCL2L4",
25,55,hsa:578,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:578,"BAK1, BAK, BAK-LIKE, BCL2L7, CDN1",
26,56,hsa:596 hsa:598,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:596+hsa:598,"BCL2, Bcl-2, PPP1R50...",
27,62,hsa:54205,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:54205,"CYCS, CYC, HCS, THC4",
28,79,hsa:54205,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:54205,"CYCS, CYC, HCS, THC4",
29,80,ko:K04489,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K04489,K04489,
30,81,hsa:836,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:836,"CASP3, CPP32, CPP32B, SCA-1",
31,82,hsa:332 hsa:57448,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:332+hsa:57448,"BIRC5, API4, EPR-1...",
32,83,hsa:317,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:317,"APAF1, APAF-1, CED4",
33,88,hsa:578,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:578,"BAK1, BAK, BAK-LIKE, BCL2L7, CDN1",
34,89,hsa:598,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:598,"BCL2L1, BCL-XL/S, BCL2L, BCLX, Bcl-X, PPP1R52",
35,90,hsa:441925 hsa:8678,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:441925+hsa:8678,"BECN2, BECN1L1, BECN1P1...",
36,94,hsa:842,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:842,"CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56",
37,95,hsa:840,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:840,"CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3",
38,96,hsa:332,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:332,"BIRC5, API4, EPR-1",
39,99,hsa:8772,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8772,"FADD, GIG3, IMD90, MORT1",
40,100,hsa:841,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:841,"CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5",
41,103,hsa:7132,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7132,"TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60",
42,105,ko:K16679,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K16679,K16679,
43,106,hsa:5599 hsa:5601 hsa:5602,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,"MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...",
44,109,hsa:8772,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8772,"FADD, GIG3, IMD90, MORT1",
45,110,hsa:841,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:841,"CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5",
