,id,name,type,link,gene_names,reaction
0,3,path:hsa04710,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04710,TITLE:Circadian rhythm,
1,4,hsa:1407 hsa:1408,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1407+hsa:1408,"CRY1, DSPD, PHLL1...",
2,5,hsa:5187 hsa:8863 hsa:8864,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5187+hsa:8863+hsa:8864,"PER1, PER, RIGUI, hPER...",
3,6,hsa:102800317 hsa:1453 hsa:1454,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:102800317+hsa:1453+hsa:1454,"TPTEP2-CSNK1E, LOC400927-CSNK1E...",
4,7,hsa:406,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:406,"ARNTL, ARNTL1, BMAL1, BMAL1c, JAP3, MOP3, PASD3, TIC, bHLHe5",
5,8,hsa:4862 hsa:9575,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4862+hsa:9575,"NPAS2, MOP4, PASD4, bHLHe9...",
6,10,hsa:1407 hsa:1408,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1407+hsa:1408,"CRY1, DSPD, PHLL1...",
7,11,hsa:8864,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8864,"PER2, FASPS, FASPS1",
8,12,hsa:102800317 hsa:1453 hsa:1454,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:102800317+hsa:1453+hsa:1454,"TPTEP2-CSNK1E, LOC400927-CSNK1E...",
9,15,hsa:1407 hsa:1408,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1407+hsa:1408,"CRY1, DSPD, PHLL1...",
10,16,hsa:5187 hsa:8863 hsa:8864,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5187+hsa:8863+hsa:8864,"PER1, PER, RIGUI, hPER...",
11,17,hsa:1628,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1628,"DBP, DABP, taxREB302",
12,18,hsa:9572 hsa:9975,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9572+hsa:9975,"NR1D1, EAR1, REVERBA, REVERBalpha, THRA1, THRAL, ear-1, hRev...",
13,21,hsa:1407 hsa:1408,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1407+hsa:1408,"CRY1, DSPD, PHLL1...",
14,22,hsa:5187 hsa:8863 hsa:8864,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5187+hsa:8863+hsa:8864,"PER1, PER, RIGUI, hPER...",
15,25,hsa:6500 hsa:8454 hsa:9978,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6500+hsa:8454+hsa:9978,"SKP1, EMC19, OCP-II, OCP2, SKP1A, TCEB1L, p19A...",
16,26,hsa:23291 hsa:8945,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23291+hsa:8945,"FBXW11, BTRC2, BTRCP2, FBW1B, FBXW1B, Fbw11, Hos, NEDJED...",
17,27,hsa:6500 hsa:8454 hsa:9978,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6500+hsa:8454+hsa:9978,"SKP1, EMC19, OCP-II, OCP2, SKP1A, TCEB1L, p19A...",
18,28,ko:K10287,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K10287,K10287,
19,32,hsa:6095 hsa:6096 hsa:6097,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6095+hsa:6096+hsa:6097,"RORA, IDDECA, NR1F1, ROR1, ROR2, ROR3, RZR-ALPHA, RZRA...",
