,id,name,type,link,gene_names,reaction
0,19,path:hsa04975,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04975,TITLE:Fat digestion and absorption,
1,22,path:hsa04530,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04530,Tight junction,
2,43,path:hsa04972,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04972,Pancreatic secretion,
3,46,hsa:64240,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:64240,"ABCG5, STSL, STSL2",
4,47,hsa:64241,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:64241,"ABCG8, GBD4, STSL, STSL1",
5,48,hsa:29881,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:29881,"NPC1L1, LDLCQ7, NPC11L1, SLC65A2",
6,49,hsa:948,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:948,"CD36, BDPLT10, CHDS7, FAT, GP3B, GP4, GPIV, PASIV, SCARB3",
7,50,cpd:C00187,compound,https://www.kegg.jp/dbget-bin/www_bget?C00187,C00187,
8,51,cpd:C00187,compound,https://www.kegg.jp/dbget-bin/www_bget?C00187,C00187,
9,52,cpd:C00162,compound,https://www.kegg.jp/dbget-bin/www_bget?C00162,C00162,
10,53,hsa:338,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:338,"APOB, FCHL2, FLDB, LDLCQ4, apoB-100, apoB-48",
11,54,hsa:1056 hsa:26279 hsa:30814 hsa:391013 hsa:50487 hsa:5319 hsa:5320 hsa:5322 hsa:5406 hsa:5407 hsa:5408 hsa:64600 hsa:81579 hsa:8399 hsa:84647 hsa:8513,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1056+hsa:26279+hsa:30814+hsa:391013+hsa:50487+hsa:5319+hsa:5320+hsa:5322+hsa:5406+hsa:5407+hsa:5408+hsa:64600+hsa:81579+hsa:8399+hsa:84647+hsa:8513,"CEL, BAL, BSDL, BSSL, CELL, CEase, FAP, FAPP, LIPA, MODY8...",
12,55,cpd:C01558,compound,https://www.kegg.jp/dbget-bin/www_bget?C01558,C01558,
13,56,cpd:C00162,compound,https://www.kegg.jp/dbget-bin/www_bget?C00162,C00162,
14,57,path:hsa04976,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04976,Bile secretion,
15,58,cpd:C00187,compound,https://www.kegg.jp/dbget-bin/www_bget?C00187,C00187,
16,59,cpd:C02112 cpd:C01885,compound,https://www.kegg.jp/dbget-bin/www_bget?C02112+C01885,C02112...,
17,60,cpd:C00681,compound,https://www.kegg.jp/dbget-bin/www_bget?C00681,C00681,
18,61,hsa:10554 hsa:10555,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10554+hsa:10555,"AGPAT1, 1-AGPAT1, G15, LPAAT-alpha, LPAATA...",
19,62,hsa:346606 hsa:80168,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:346606+hsa:80168,"MOGAT3, DC7, DGAT2L2, MGAT3...",
20,63,hsa:84649 hsa:8694,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:84649+hsa:8694,"DGAT2, ARAT, GS1999FULL, HMFN1045...",
21,64,hsa:38 hsa:39,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:38+hsa:39,"ACAT1, ACAT, MAT, T2, THIL...",
22,65,cpd:C02530,compound,https://www.kegg.jp/dbget-bin/www_bget?C02530,C02530,
23,66,cpd:C00422,compound,https://www.kegg.jp/dbget-bin/www_bget?C00422,C00422,
24,80,hsa:4547,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4547,"MTTP, ABL, MTP",
25,81,hsa:338,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:338,"APOB, FCHL2, FLDB, LDLCQ4, apoB-100, apoB-48",
26,82,hsa:338,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:338,"APOB, FCHL2, FLDB, LDLCQ4, apoB-100, apoB-48",
27,83,cpd:C00422,compound,https://www.kegg.jp/dbget-bin/www_bget?C00422,C00422,
28,84,cpd:C02530,compound,https://www.kegg.jp/dbget-bin/www_bget?C02530,C02530,
29,85,cpd:C00422,compound,https://www.kegg.jp/dbget-bin/www_bget?C00422,C00422,
30,86,cpd:C02530,compound,https://www.kegg.jp/dbget-bin/www_bget?C02530,C02530,
31,87,cpd:C00422,compound,https://www.kegg.jp/dbget-bin/www_bget?C00422,C00422,
