,id,name,type,link,gene_names,reaction
0,14,path:hsa04022,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04022,TITLE:cGMP-PKG signaling pathway,
1,15,hsa:4659 hsa:5499 hsa:5500 hsa:5501,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4659+hsa:5499+hsa:5500+hsa:5501,"PPP1R12A, M130, MBS, MYPT1...",
2,16,hsa:10398,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10398,"MYL9, LC20, MLC-2C, MLC2, MRLC1, MYRL2",
3,19,cpd:C00533,compound,https://www.kegg.jp/dbget-bin/www_bget?C00533,C00533,
4,20,hsa:4881,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4881,"NPR1, ANPRA, ANPa, GUC2A, GUCY2A, NPRA",
5,21,cpd:C00942,compound,https://www.kegg.jp/dbget-bin/www_bget?C00942,C00942,
6,22,hsa:5592 hsa:5593,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5592+hsa:5593,"PRKG1, AAT8, PKG, PKG1, PRKG1B, PRKGR1B, cGK, cGK_1, cGK1, cGKI, cGKI-BETA, cGKI-alpha...",
7,23,hsa:2977 hsa:2982 hsa:2983,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2977+hsa:2982+hsa:2983,"GUCY1A2, GC-SA2, GUC1A2...",
8,32,hsa:3708 hsa:3709 hsa:3710,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3708+hsa:3709+hsa:3710,"ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...",
9,34,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
10,37,hsa:10242 hsa:157855 hsa:27094 hsa:27345 hsa:3778 hsa:3779,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10242+hsa:157855+hsa:27094+hsa:27345+hsa:3778+hsa:3779,KCNMB2...,
11,38,cpd:C00238,compound,https://www.kegg.jp/dbget-bin/www_bget?C00238,C00238,
12,40,hsa:4882,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4882,"NPR2, AMDM, ANPRB, ANPb, ECDM, GUC2B, GUCY2B, NPRB, NPRBi, SNSK",
13,41,hsa:10335,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10335,"MRVI1, IRAG, JAW1L",
14,43,hsa:8654,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8654,"PDE5A, CGB-PDE, CN5A, PDE5",
15,46,hsa:1258 hsa:1259,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1258+hsa:1259,"CNGB1, CNCG2, CNCG3L, CNCG4, CNG4, CNGB1B, GAR1, GARP, GARP2, RCNC2, RCNCb, RCNCbeta, RP45...",
16,48,hsa:5997,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5997,"RGS2, G0S8",
17,49,hsa:146 hsa:147 hsa:148 hsa:150 hsa:151 hsa:152 hsa:185 hsa:1909 hsa:1910,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:146+hsa:147+hsa:148+hsa:150+hsa:151+hsa:152+hsa:185+hsa:1909+hsa:1910,"ADRA1D, ADRA1, ADRA1A, ADRA1R, ALPHA1, DAR, dJ779E11.2...",
18,50,hsa:23236 hsa:5330 hsa:5331 hsa:5332,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23236+hsa:5330+hsa:5331+hsa:5332,"PLCB1, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...",
