,id,name,type,link,gene_names,reaction
0,15,path:hsa01523,map,https://www.kegg.jp/dbget-bin/www_bget?hsa01523,TITLE:Antifolate resistance,
1,16,hsa:2348 hsa:2350 hsa:2352,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2348+hsa:2350+hsa:2352,"FOLR1, FBP, FOLR, FRalpha, NCFTD...",
2,17,hsa:6573,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6573,"SLC19A1, CHMD, FOLT, IFC-1, IFC1, MEGAF, REFC, RFC, RFC1, RFT-1, hRFC, hSLC19A1",
3,18,hsa:4363,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4363,"ABCC1, ABC29, ABCC, DFNA77, GS-X, MRP, MRP1",
4,19,hsa:1244,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1244,"ABCC2, ABC30, CMOAT, DJS, MRP2, cMRP",
5,20,hsa:8714,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8714,"ABCC3, ABC31, EST90757, MLP2, MOAT-D, MRP3, cMOAT2",
6,21,hsa:10257,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10257,"ABCC4, MOAT-B, MOATB, MRP4",
7,22,hsa:10057,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10057,"ABCC5, ABC33, EST277145, MOAT-C, MOATC, MRP5, SMRP, pABC11",
8,23,hsa:2618,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2618,"GART, AIRS, GARS, GARTF, PAIS, PGFT, PRGS",
9,24,dr:D00142 dr:D05589 dr:D04766 dr:D01064 dr:D07472 dr:D05400 dr:D03942 dr:D02527,compound,https://www.kegg.jp/dbget-bin/www_bget?D00142+D05589+D04766+D01064+D07472+D05400+D03942+D02527,D00142...,
10,25,dr:D00142,compound,https://www.kegg.jp/dbget-bin/www_bget?D00142,D00142,
11,26,dr:D07472,compound,https://www.kegg.jp/dbget-bin/www_bget?D07472,D07472,
12,27,dr:D05589,compound,https://www.kegg.jp/dbget-bin/www_bget?D05589,D05589,
13,28,dr:D04766,compound,https://www.kegg.jp/dbget-bin/www_bget?D04766,D04766,
14,29,cpd:C21280,compound,https://www.kegg.jp/dbget-bin/www_bget?C21280,C21280,
15,30,cpd:C11374,compound,https://www.kegg.jp/dbget-bin/www_bget?C11374,C11374,
16,31,cpd:C21279,compound,https://www.kegg.jp/dbget-bin/www_bget?C21279,C21279,
17,32,dr:D06238,compound,https://www.kegg.jp/dbget-bin/www_bget?D06238,D06238,
18,38,hsa:2356,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2356,FPGS,
19,40,dr:D00142 dr:D05589 dr:D04766 dr:D01064 dr:D07472 dr:D03942 dr:D02527,compound,https://www.kegg.jp/dbget-bin/www_bget?D00142+D05589+D04766+D01064+D07472+D03942+D02527,D00142...,
20,44,cpd:C00101,compound,https://www.kegg.jp/dbget-bin/www_bget?C00101,C00101,
21,45,cpd:C00143,compound,https://www.kegg.jp/dbget-bin/www_bget?C00143,C00143,
22,46,cpd:C00364,compound,https://www.kegg.jp/dbget-bin/www_bget?C00364,C00364,
23,47,cpd:C00415,compound,https://www.kegg.jp/dbget-bin/www_bget?C00415,C00415,
24,48,cpd:C00365,compound,https://www.kegg.jp/dbget-bin/www_bget?C00365,C00365,
25,57,hsa:113235,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:113235,"SLC46A1, G21, HCP1, PCFT",
26,58,cpd:C00020,compound,https://www.kegg.jp/dbget-bin/www_bget?C00020,C00020,
27,61,hsa:8836,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8836,"GGH, GATD10, GH",
28,62,path:hsa00230,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00230,Purine metabolism,
29,64,path:hsa00670,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00670,One carbon pool by folate,
30,65,hsa:7298,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7298,"TYMS, HST422, TMS, TS",
31,66,cpd:C00504,compound,https://www.kegg.jp/dbget-bin/www_bget?C00504,C00504,
32,68,hsa:1719 hsa:200895,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1719+hsa:200895,"DHFR, DHFRP1, DYR...",
33,69,cpd:C00234,compound,https://www.kegg.jp/dbget-bin/www_bget?C00234,C00234,
34,71,cpd:C00119,compound,https://www.kegg.jp/dbget-bin/www_bget?C00119,C00119,
35,72,cpd:C00130,compound,https://www.kegg.jp/dbget-bin/www_bget?C00130,C00130,
36,73,cpd:C00101,compound,https://www.kegg.jp/dbget-bin/www_bget?C00101,C00101,
37,76,cpd:C00234,compound,https://www.kegg.jp/dbget-bin/www_bget?C00234,C00234,
38,77,hsa:471,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:471,"ATIC, AICAR, AICARFT, HEL-S-70p, IMPCHASE, PURH",
39,78,cpd:C00101,compound,https://www.kegg.jp/dbget-bin/www_bget?C00101,C00101,
40,79,cpd:C00144,compound,https://www.kegg.jp/dbget-bin/www_bget?C00144,C00144,
41,85,cpd:C00440,compound,https://www.kegg.jp/dbget-bin/www_bget?C00440,C00440,
42,86,cpd:C00155,compound,https://www.kegg.jp/dbget-bin/www_bget?C00155,C00155,
43,87,cpd:C00073,compound,https://www.kegg.jp/dbget-bin/www_bget?C00073,C00073,
44,91,dr:D01064,compound,https://www.kegg.jp/dbget-bin/www_bget?D01064,D01064,
45,92,dr:D05400,compound,https://www.kegg.jp/dbget-bin/www_bget?D05400,D05400,
46,93,dr:D02527,compound,https://www.kegg.jp/dbget-bin/www_bget?D02527,D02527,
47,94,dr:D03942,compound,https://www.kegg.jp/dbget-bin/www_bget?D03942,D03942,
48,95,hsa:6573,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6573,"SLC19A1, CHMD, FOLT, IFC-1, IFC1, MEGAF, REFC, RFC, RFC1, RFT-1, hRFC, hSLC19A1",
49,96,dr:D05999,compound,https://www.kegg.jp/dbget-bin/www_bget?D05999,D05999,
50,102,hsa:6573,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6573,"SLC19A1, CHMD, FOLT, IFC-1, IFC1, MEGAF, REFC, RFC, RFC1, RFT-1, hRFC, hSLC19A1",
51,103,dr:D10803,compound,https://www.kegg.jp/dbget-bin/www_bget?D10803,D10803,
52,108,path:hsa04144,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04144,Endocytosis,
53,111,hsa:9429,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9429,"ABCG2, ABC15, ABCP, BCRP, BCRP1, BMDP, CD338, CDw338, EST157481, GOUT1, MRX, MXR, MXR-1, MXR1, UAQTL1",
54,112,dr:D07472,compound,https://www.kegg.jp/dbget-bin/www_bget?D07472,D07472,
55,113,hsa:113235,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:113235,"SLC46A1, G21, HCP1, PCFT",
56,120,dr:D05999 dr:D06238 dr:D00142 dr:D05589 dr:D04766 dr:D01064 dr:D07472 dr:D05400 dr:D03942 dr:D02527,compound,https://www.kegg.jp/dbget-bin/www_bget?D05999+D06238+D00142+D05589+D04766+D01064+D07472+D05400+D03942+D02527,D05999...,
57,127,hsa:1147 hsa:3551 hsa:8517,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,"CHUK, BPS2, IKBKA, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...",
58,128,hsa:4790 hsa:5970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",
59,129,hsa:3569,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3569,"IL6, BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6",
60,130,hsa:3553,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3553,"IL1B, IL-1, IL1-BETA, IL1F2, IL1beta",
61,131,hsa:7124,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7124,"TNF, DIF, TNF-alpha, TNFA, TNFSF2, TNLG1F",
62,138,path:hsa04064,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04064,NF-kappa B signaling pathway,
63,139,hsa:6470 hsa:6472,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6470+hsa:6472,"SHMT1, CSHMT, SHMT...",
64,140,hsa:239,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:239,"ALOX12, 12-LOX, 12S-LOX, LOG12",
65,141,hsa:4524,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4524,MTHFR,
