,id,name,type,link,gene_names,reaction
0,151,ko:K23233,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K23233,K23233,rn:R00562
1,293,cpd:C04137,compound,https://www.kegg.jp/dbget-bin/www_bget?C04137,C04137,
2,333,ko:K24954 ko:K24955,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K24954+K24955,K24954...,rn:R12707
3,24,path:hsa00330,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00330,TITLE:Arginine and proline metabolism,
4,47,hsa:383 hsa:384,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:383+hsa:384,ARG1...,rn:R00551
5,48,ko:K12252,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12252,K12252,rn:R08197
6,49,ko:K12253,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12253,K12253,rn:R03178
7,50,ko:K12254,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12254,K12254,rn:R03177
8,51,ko:K12255 ko:K25365,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12255+K25365,K12255...,rn:R01990
9,52,hsa:2628,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2628,"GATM, AGAT, AT, CCDS3, FRTS1",rn:R01989
10,53,ko:K01426,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01426,K01426,rn:R03180
11,55,ko:K09470,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K09470,K09470,rn:R07414
12,56,ko:K09471,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K09471,K09471,rn:R07415
13,57,ko:K09472,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K09472,K09472,rn:R07417 rn:R07418
14,58,ko:K09473,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K09473,K09473,rn:R07419
15,59,ko:K03343,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K03343,K03343,rn:R01151
16,61,ko:K12256,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12256,K12256,rn:R08714
17,62,hsa:26,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:26,"AOC1, ABP, ABP1, DAO, DAO1, KAO",rn:R01151
18,63,ko:K09251,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K09251,K09251,rn:R01155
19,64,ko:K12254,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12254,K12254,rn:R02549
20,65,ko:K00137,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00137,K00137,rn:R02549
21,66,hsa:217 hsa:219 hsa:223 hsa:224 hsa:501,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:217+hsa:219+hsa:223+hsa:224+hsa:501,"ALDH2, ALDH-E2, ALDHI, ALDM...",rn:R01986 rn:R02549
22,67,hsa:6723,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6723,"SRM, PAPT, SPDSY, SPS1, SRML1",rn:R01920
23,68,hsa:262,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:262,"AMD1, ADOMETDC, AMD, SAMDC",rn:R00178
24,69,hsa:6611,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6611,"SMS, MRSR, MRXSSR, SPMSY, SRS, SpS",rn:R02869
25,70,hsa:112483 hsa:6303,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:112483+hsa:6303,"SAT2, SSAT-2, SSAT2...",rn:R01154
26,72,hsa:4128 hsa:4129,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4128+hsa:4129,"MAOA, BRNRS, MAO-A...",rn:R04025
27,73,hsa:217 hsa:219 hsa:223 hsa:224 hsa:501,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:217+hsa:219+hsa:223+hsa:224+hsa:501,"ALDH2, ALDH-E2, ALDHI, ALDM...",rn:R05050
28,75,path:hsa00250,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00250,"Alanine, aspartate and glutamate metabolism",
29,78,path:hsa00480,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00480,Glutathione metabolism,
30,80,hsa:57571,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:57571,"CARNS1, ATPGD1",rn:R01991
31,81,hsa:55748,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:55748,"CNDP2, CN2, CPGL, HEL-S-13, HsT2298, PEPA",rn:R01992
32,83,path:hsa00410,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00410,beta-Alanine metabolism,
33,85,ko:K00316,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00316,K00316,rn:R01915
34,97,hsa:2628,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2628,"GATM, AGAT, AT, CCDS3, FRTS1",rn:R00565
35,98,hsa:2593,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2593,"GAMT, CCDS2, HEL-S-20, PIG2, TP53I2",rn:R01883
36,99,ko:K08688,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K08688,K08688,rn:R01566
37,100,hsa:1152 hsa:1158 hsa:1159 hsa:1160 hsa:548596,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1152+hsa:1158+hsa:1159+hsa:1160+hsa:548596,"CKB, B-CK, BCK, CKBB, CPK-B, HEL-211, HEL-S-29...",rn:R01881
38,101,ko:K08687,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K08687,K08687,rn:R01563
