,id,name,type,link,gene_names,reaction
0,55,ko:K00094,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00094,K00094,rn:R05571
1,56,ko:K02773 ko:K02774 ko:K02775,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K02773+K02774+K02775,K02773...,rn:R05570
2,57,hsa:2717,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2717,"GLA, GALA",rn:R03634
3,58,ko:K00917,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00917,K00917,rn:R03236
4,59,hsa:5211 hsa:5213 hsa:5214,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5211+hsa:5213+hsa:5214,"PFKL, ATP-PFK, PFK-B, PFK-L...",rn:R03236 rn:R03237 rn:R03238 rn:R03239
5,60,ko:K01635 ko:K08302 ko:K16371,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01635+K08302+K16371,K01635...,rn:R01069
6,61,ko:K01631,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01631,K01631,rn:R01064
7,62,ko:K01220,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01220,K01220,rn:R03256
8,63,hsa:2717,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2717,"GLA, GALA",rn:R05549
9,64,ko:K01193,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01193,K01193,rn:R03635
10,65,ko:K06611,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K06611,K06611,rn:R03418
11,66,hsa:2548 hsa:2595 hsa:8972 hsa:93432,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2548+hsa:2595+hsa:8972+hsa:93432,"GAA, LYAG...",rn:R00801
12,67,hsa:2717,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2717,"GLA, GALA",rn:R01103
13,68,ko:K01193,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01193,K01193,rn:R02410
14,69,ko:K02786 ko:K02788,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K02786+K02788,K02786...,rn:R04393
