,id,name,type,link,gene_names,reaction
0,18,hsa:6444,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6444,"SGCD, 35DAG, CMD1L, DAGD, LGMDR6, SG-delta, SGCDP, SGD",
1,19,path:hsa05410,map,https://www.kegg.jp/dbget-bin/www_bget?hsa05410,TITLE:Hypertrophic cardiomyopathy,
2,21,hsa:10368 hsa:10369 hsa:27091 hsa:27092 hsa:55799 hsa:59283 hsa:59284 hsa:59285 hsa:775 hsa:776 hsa:778 hsa:779 hsa:781 hsa:782 hsa:783 hsa:784 hsa:785 hsa:786 hsa:9254 hsa:93589,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10368+hsa:10369+hsa:27091+hsa:27092+hsa:55799+hsa:59283+hsa:59284+hsa:59285+hsa:775+hsa:776+hsa:778+hsa:779+hsa:781+hsa:782+hsa:783+hsa:784+hsa:785+hsa:786+hsa:9254+hsa:93589,CACNG3...,
3,22,hsa:6262,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6262,"RYR2, ARVC2, ARVD2, RYR-2, RyR, VTSIP",
4,23,hsa:487 hsa:488 hsa:489,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:487+hsa:488+hsa:489,"ATP2A1, ATP2A, SERCA1...",
5,25,hsa:6543 hsa:6546 hsa:6547,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6543+hsa:6546+hsa:6547,"SLC8A2, NCX2...",
6,26,path:hsa04260,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04260,Cardiac muscle contraction,
7,30,hsa:22801 hsa:3655 hsa:3672 hsa:3673 hsa:3674 hsa:3675 hsa:3676 hsa:3678 hsa:3679 hsa:3680 hsa:3685 hsa:8515 hsa:8516,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:22801+hsa:3655+hsa:3672+hsa:3673+hsa:3674+hsa:3675+hsa:3676+hsa:3678+hsa:3679+hsa:3680+hsa:3685+hsa:8515+hsa:8516,"ITGA11, HsT18964...",
8,31,hsa:3688 hsa:3690 hsa:3691 hsa:3693 hsa:3694 hsa:3695 hsa:3696,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3688+hsa:3690+hsa:3691+hsa:3693+hsa:3694+hsa:3695+hsa:3696,"ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB...",
9,32,hsa:6445,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6445,"SGCG, 35DAG, A4, DAGA4, DMDA, DMDA1, LGMD2C, LGMDR5, MAM, SCARMD2, SCG3, gamma-SG",
