,id,name,type,link,gene_names,reaction
0,4,hsa:4914,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4914,"NTRK1, MTC, TRK, TRK1, TRKA, Trk-A, p140-TrkA",
1,5,hsa:4915,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4915,"NTRK2, DEE58, EIEE58, GP145-TrkB, OBHD, TRKB, trk-B",
2,6,hsa:4916,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4916,"NTRK3, GP145-TrkC, TRKC, gp145(trkC)",
3,7,path:hsa04210,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04210,Apoptosis,
4,8,hsa:627,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:627,"BDNF, ANON2, BULN2",
5,9,hsa:4909,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4909,"NTF4, GLC10, GLC1O, NT-4, NT-4/5, NT-5, NT4, NT5, NTF5",
6,10,hsa:4908,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4908,"NTF3, HDNF, NGF-2, NGF2, NT-3, NT3",
7,11,hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,"PIK3CA, CCM4, CLAPO, CLOVE, CWS5, MCAP, MCM, MCMTC, PI3K, PI3K-alpha, p110-alpha...",
8,12,hsa:5335 hsa:5336,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5335+hsa:5336,"PLCG1, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...",
9,13,cpd:C00165,compound,https://www.kegg.jp/dbget-bin/www_bget?C00165,C00165,
10,15,cpd:C01245,compound,https://www.kegg.jp/dbget-bin/www_bget?C01245,C01245,
11,17,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
12,19,path:hsa04120,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04120,Ubiquitin mediated proteolysis,
13,20,hsa:25759 hsa:399694 hsa:53358 hsa:6464,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:25759+hsa:399694+hsa:53358+hsa:6464,"SHC2, SCK, SHCB, SLI...",
14,23,hsa:2885,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2885,"GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2",
15,28,hsa:5580,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5580,"PRKCD, ALPS3, CVID9, MAY1, PKCD, nPKC-delta",
16,31,hsa:4803,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4803,"NGF, Beta-NGF, HSAN5, NGFB",
17,32,hsa:4804,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4804,"NGFR, CD271, Gp80-LNGFR, TNFRSF16, p75(NTR), p75NTR",
18,33,hsa:10000 hsa:207 hsa:208,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,"AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...",
19,34,hsa:3265 hsa:3845 hsa:4893,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,"HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...",
20,35,hsa:5604 hsa:5605,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605,"MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...",
21,37,hsa:5894 hsa:673,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5894+hsa:673,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf...",
22,42,path:hsa04010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,MAPK signaling pathway,
23,44,hsa:6654 hsa:6655,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6654+hsa:6655,"SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...",
24,52,hsa:5594 hsa:5595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,"MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...",
25,53,hsa:27330 hsa:6195 hsa:6196 hsa:6197,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:27330+hsa:6195+hsa:6196+hsa:6197,"RPS6KA6, PP90RSK4, RSK-4, RSK4, S6K-alpha-6, p90RSK6...",
26,55,hsa:1398 hsa:1399,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1398+hsa:1399,"CRK, CRKII, p38...",
27,56,hsa:2889,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2889,"RAPGEF1, C3G, GRF2",
28,57,hsa:5906 hsa:5908,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5906+hsa:5908,"RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...",
29,58,hsa:5781,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5781,"PTPN11, BPTP3, CFC, JMML, METCDS, NS1, PTP-1D, PTP2C, SH-PTP2, SH-PTP3, SHP2",
30,59,hsa:673,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:673,"BRAF, B-RAF1, B-raf, BRAF-1, BRAF1, NS7, RAFB1",
31,60,hsa:2549,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2549,"GAB1, DFNB26",
32,62,hsa:572,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:572,"BAD, BBC2, BCL2L8",
33,63,hsa:2932,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2932,GSK3B,
34,64,hsa:2309,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2309,"FOXO3, AF6q21, FKHRL1, FKHRL1P2, FOXO2, FOXO3A",
35,65,hsa:4792 hsa:4793 hsa:4794,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4792+hsa:4793+hsa:4794,"NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...",
36,66,hsa:4790 hsa:5970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",
37,69,hsa:468,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:468,"ATF4, CREB-2, CREB2, TAXREB67, TXREB",
38,71,hsa:10818,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10818,"FRS2, FRS1A, FRS2A, FRS2alpha, SNT, SNT-1, SNT1",
