,id,name,type,link,gene_names,reaction
0,6,cpd:C00165,compound,https://www.kegg.jp/dbget-bin/www_bget?C00165,C00165,
1,7,hsa:3458,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3458,"IFNG, IFG, IFI, IMD69",
2,8,hsa:3567,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3567,"IL5, EDF, IL-5, TRF",
3,9,hsa:4792 hsa:4793 hsa:4794,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4792+hsa:4793+hsa:4794,"NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...",
4,10,hsa:4790 hsa:5970,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,"NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...",
5,11,hsa:1147 hsa:3551 hsa:8517,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,"CHUK, BPS2, IKBKA, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...",
6,12,hsa:5588,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5588,"PRKCQ, PRKCT, nPKC-theta",
7,13,hsa:4772 hsa:4773 hsa:4775,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4772+hsa:4773+hsa:4775,"NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc...",
8,14,hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5530+hsa:5532+hsa:5533+hsa:5534+hsa:5535,"PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...",
9,15,hsa:7535,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7535,"ZAP70, ADMIO2, IMD48, SRK, STCD, STD, TZK, ZAP-70",
10,16,hsa:916,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:916,"CD3E, CD3epsilon, IMD18, T3E, TCRE",
11,17,hsa:915,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:915,"CD3D, CD3-DELTA, CD3DELTA, IMD19, T3D",
12,18,ko:K10785,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K10785,K10785,
13,19,ko:K10784,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K10784,K10784,
14,20,hsa:919,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:919,"CD247, CD3-ZETA, CD3H, CD3Q, CD3Z, CD3ZETA, IMD25, T3Z, TCRZ",
15,21,hsa:919,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:919,"CD247, CD3-ZETA, CD3H, CD3Q, CD3Z, CD3ZETA, IMD25, T3Z, TCRZ",
16,22,hsa:917,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:917,"CD3G, CD3-GAMMA, CD3GAMMA, IMD17, T3G",
17,23,hsa:916,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:916,"CD3E, CD3epsilon, IMD18, T3E, TCRE",
18,24,path:hsa04514,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04514,Cell adhesion molecules,
19,25,path:hsa04658,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04658,TITLE:Th1 and Th2 cell differentiation,
20,32,hsa:5594 hsa:5595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,"MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...",
21,36,hsa:1432 hsa:5600 hsa:5603 hsa:6300,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1432+hsa:5600+hsa:5603+hsa:6300,"MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...",
22,37,path:hsa04010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04010,MAPK signaling pathway,
23,38,path:hsa04020,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04020,Calcium signaling pathway,
24,39,path:hsa04064,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04064,NF-kappa B signaling pathway,
25,40,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
26,43,hsa:5599 hsa:5601 hsa:5602,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,"MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...",
27,44,hsa:3725,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3725,"JUN, AP-1, AP1, c-Jun, cJUN, p39",
28,45,hsa:27040,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:27040,"LAT, IMD52, LAT1, pp36",
29,46,hsa:2353,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2353,"FOS, AP-1, C-FOS, p55",
30,52,hsa:5335,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5335,"PLCG1, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1",
31,53,cpd:C01245,compound,https://www.kegg.jp/dbget-bin/www_bget?C01245,C01245,
32,58,hsa:920,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:920,"CD4, CD4mut, IMD79, OKT4D",
33,59,hsa:3932,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3932,"LCK, IMD22, LSK, YT16, p56lck, pp58lck",
34,62,path:hsa04660,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04660,T cell receptor signaling pathway,
35,63,hsa:3458,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3458,"IFNG, IFG, IFI, IMD69",
36,64,hsa:3459 hsa:3460,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3459+hsa:3460,"IFNGR1, CD119, IFNGR, IMD27A, IMD27B...",
37,65,hsa:6772,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6772,"STAT1, CANDF7, IMD31A, IMD31B, IMD31C, ISGF-3, STAT91",
38,66,hsa:3592 hsa:3593,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3592+hsa:3593,"IL12A, CLMF, IL-12A, NFSK, NKSF1, P35...",
39,67,hsa:3594 hsa:3595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3594+hsa:3595,"IL12RB1, CD212, IL-12R-BETA1, IL12RB, IMD30...",
40,68,hsa:6775,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6775,"STAT4, SLEB11",
41,69,hsa:3565,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3565,"IL4, BCGF-1, BCGF1, BSF-1, BSF1, IL-4",
42,70,hsa:3566,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3566,"IL4R, CD124, IL-4RA, IL4RA",
43,71,hsa:6778,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6778,"STAT6, D12S1644, IL-4-STAT, STAT6B, STAT6C",
44,77,hsa:2625,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2625,"GATA3, HDR, HDRS",
45,78,hsa:30009,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:30009,"TBX21, IMD88, T-PET, T-bet, TBET, TBLYM",
46,79,hsa:3594 hsa:3595,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3594+hsa:3595,"IL12RB1, CD212, IL-12R-BETA1, IL12RB, IMD30...",
47,80,hsa:3596,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3596,"IL13, IL-13, P600",
48,83,hsa:3558,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3558,"IL2, IL-2, TCGF, lymphokine",
49,84,hsa:3559 hsa:3560 hsa:3561,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3559+hsa:3560+hsa:3561,"IL2RA, CD25, IDDM10, IL2R, IMD41, TCGFR, p55...",
