,id,name,type,link,gene_names,reaction
0,12,hsa:5578 hsa:5579 hsa:5582,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5582,"PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...",
1,13,cpd:C00305,compound,https://www.kegg.jp/dbget-bin/www_bget?C00305,C00305,
2,14,hsa:814,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:814,"CAMK4, CaMK_IV, CaMK-GR, CaMKIV, caMK",
3,15,hsa:1387 hsa:2033,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1387+hsa:2033,"CREBBP, CBP, KAT3A, MKHK1, RSTS, RSTS1...",
4,16,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
5,17,cpd:C01245,compound,https://www.kegg.jp/dbget-bin/www_bget?C01245,C01245,
6,18,cpd:C01330,compound,https://www.kegg.jp/dbget-bin/www_bget?C01330,C01330,
7,19,cpd:C00165,compound,https://www.kegg.jp/dbget-bin/www_bget?C00165,C00165,
8,20,cpd:C00575,compound,https://www.kegg.jp/dbget-bin/www_bget?C00575,C00575,
9,21,hsa:815 hsa:816 hsa:817 hsa:818,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818,"CAMK2A, CAMKA, CaMKIINalpha, CaMKIIalpha, MRD53, MRT63...",
10,22,cpd:C00025,compound,https://www.kegg.jp/dbget-bin/www_bget?C00025,C00025,
11,23,hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5530+hsa:5532+hsa:5533+hsa:5534+hsa:5535,"PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...",
12,24,hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,"CALML6, CAGLP...",
13,25,hsa:27330 hsa:6195 hsa:6196 hsa:6197,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:27330+hsa:6195+hsa:6196+hsa:6197,"RPS6KA6, PP90RSK4, RSK-4, RSK4, S6K-alpha-6, p90RSK6...",
14,26,hsa:468,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:468,"ATF4, CREB-2, CREB2, TAXREB67, TXREB",
15,27,hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2902+hsa:2903+hsa:2904+hsa:2905+hsa:2906,"GRIN1, DEE101, GluN1, MRD8, NDHMSD, NDHMSR, NMD-R1, NMDA1, NMDAR1, NR1...",
16,28,hsa:5566 hsa:5567 hsa:5568,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,"PRKACA, CAFD1, PKACA, PPNAD4...",
17,29,hsa:775,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:775,"CACNA1C, CACH2, CACN2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS._LQT8",
