,id,name,type,link,gene_names,reaction
0,65,cpd:C05859,compound,https://www.kegg.jp/dbget-bin/www_bget?C05859,C05859,
1,66,cpd:C06081,compound,https://www.kegg.jp/dbget-bin/www_bget?C06081,C06081,
2,67,path:hsa00010,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00010,Glycolysis / Gluconeogenesis,
3,68,path:hsa00900,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00900,TITLE:Terpenoid backbone biosynthesis,
4,69,cpd:C00022,compound,https://www.kegg.jp/dbget-bin/www_bget?C00022,C00022,
5,70,cpd:C00024,compound,https://www.kegg.jp/dbget-bin/www_bget?C00024,C00024,
6,71,cpd:C00332,compound,https://www.kegg.jp/dbget-bin/www_bget?C00332,C00332,
7,72,cpd:C00118,compound,https://www.kegg.jp/dbget-bin/www_bget?C00118,C00118,
8,73,cpd:C11434,compound,https://www.kegg.jp/dbget-bin/www_bget?C11434,C11434,
9,74,cpd:C11435,compound,https://www.kegg.jp/dbget-bin/www_bget?C11435,C11435,
10,75,cpd:C11436,compound,https://www.kegg.jp/dbget-bin/www_bget?C11436,C11436,
11,76,cpd:C11453,compound,https://www.kegg.jp/dbget-bin/www_bget?C11453,C11453,
12,77,cpd:C11811,compound,https://www.kegg.jp/dbget-bin/www_bget?C11811,C11811,
13,78,ko:K01662,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01662,K01662,rn:R05636
14,79,ko:K00099,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00099,K00099,rn:R05688
15,80,ko:K00991 ko:K12506,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00991+K12506,K00991...,rn:R05633
16,81,ko:K00919,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00919,K00919,rn:R05634
17,82,ko:K01770 ko:K12506,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K01770+K12506,K01770...,rn:R05637
18,83,ko:K03526,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K03526,K03526,rn:R08689
19,84,hsa:4598,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4598,"MVK, LRBP, MK, MVLK, POROK3",rn:R02245
20,85,hsa:38 hsa:39,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:38+hsa:39,"ACAT1, ACAT, MAT, T2, THIL...",rn:R00238
21,86,hsa:3157 hsa:3158,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3157+hsa:3158,"HMGCS1, HMGCS...",rn:R01978
22,88,ko:K00054,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00054,K00054,rn:R02081
23,89,hsa:3156,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3156,"HMGCR, LDLCQ3",rn:R02082
24,90,cpd:C00356,compound,https://www.kegg.jp/dbget-bin/www_bget?C00356,C00356,
25,91,cpd:C00418,compound,https://www.kegg.jp/dbget-bin/www_bget?C00418,C00418,
26,92,cpd:C01107,compound,https://www.kegg.jp/dbget-bin/www_bget?C01107,C01107,
27,93,cpd:C01143,compound,https://www.kegg.jp/dbget-bin/www_bget?C01143,C01143,
28,94,cpd:C02321,compound,https://www.kegg.jp/dbget-bin/www_bget?C02321,C02321,
29,95,cpd:C00129,compound,https://www.kegg.jp/dbget-bin/www_bget?C00129,C00129,
30,96,cpd:C00235,compound,https://www.kegg.jp/dbget-bin/www_bget?C00235,C00235,
31,97,cpd:C16521,compound,https://www.kegg.jp/dbget-bin/www_bget?C16521,C16521,
32,98,cpd:C00341,compound,https://www.kegg.jp/dbget-bin/www_bget?C00341,C00341,
33,99,cpd:C11437,compound,https://www.kegg.jp/dbget-bin/www_bget?C11437,C11437,
34,100,cpd:C16826,compound,https://www.kegg.jp/dbget-bin/www_bget?C16826,C16826,
35,101,cpd:C04574,compound,https://www.kegg.jp/dbget-bin/www_bget?C04574,C04574,
36,102,cpd:C17432,compound,https://www.kegg.jp/dbget-bin/www_bget?C17432,C17432,
37,103,cpd:C00448,compound,https://www.kegg.jp/dbget-bin/www_bget?C00448,C00448,
38,104,cpd:C04216,compound,https://www.kegg.jp/dbget-bin/www_bget?C04216,C04216,
39,105,cpd:C04146,compound,https://www.kegg.jp/dbget-bin/www_bget?C04146,C04146,
40,106,cpd:C04145,compound,https://www.kegg.jp/dbget-bin/www_bget?C04145,C04145,
41,107,cpd:C01230,compound,https://www.kegg.jp/dbget-bin/www_bget?C01230,C01230,
42,108,cpd:C00353,compound,https://www.kegg.jp/dbget-bin/www_bget?C00353,C00353,
43,109,cpd:C05427,compound,https://www.kegg.jp/dbget-bin/www_bget?C05427,C05427,
44,110,ko:K12742,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12742,K12742,rn:R08199
45,111,ko:K03527,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K03527,K03527,rn:R08210
46,112,hsa:3422 hsa:91734,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3422+hsa:91734,"IDI1, IPP1, IPPI1...",rn:R01123
47,113,ko:K03527,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K03527,K03527,rn:R05884
48,114,hsa:4597,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4597,"MVD, FP17780, MDDase, MPD, POROK7",rn:R01121
49,115,hsa:10654,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10654,"PMVK, HUMPMKI, PMK, PMKA, PMKASE, POROK1",rn:R03245
50,117,hsa:2224 hsa:9453,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2224+hsa:9453,"FDPS, FPPS, FPS, POROK9...",rn:R01658
51,118,ko:K12503,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K12503,K12503,rn:R08528
52,119,hsa:2224 hsa:9453,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2224+hsa:9453,"FDPS, FPPS, FPS, POROK9...",rn:R02003
53,120,ko:K00806,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00806,K00806,rn:R06447
54,121,path:map00902,map,https://www.kegg.jp/dbget-bin/www_bget?map00902,Monoterpenoid biosynthesis,
55,125,path:map00909,map,https://www.kegg.jp/dbget-bin/www_bget?map00909,Sesquiterpenoid and triterpenoid biosynthesis,
56,126,path:map00906,map,https://www.kegg.jp/dbget-bin/www_bget?map00906,Carotenoid biosynthesis,
57,127,path:map00904,map,https://www.kegg.jp/dbget-bin/www_bget?map00904,Diterpenoid biosynthesis,
58,128,path:map00906,map,https://www.kegg.jp/dbget-bin/www_bget?map00906,Carotenoid biosynthesis,
59,129,path:hsa00130,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis,
60,130,hsa:9453,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9453,"GGPS1, GGPPS, GGPPS1, MDHLO, MUDHLOV",rn:R02061
61,131,ko:K10960,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K10960,K10960,rn:R02063
62,132,ko:K00805 ko:K24873,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K00805+K24873,K00805...,rn:R09247
63,133,hsa:116150 hsa:79947,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:116150+hsa:79947,"NUS1, C6orf68, CDG1AA, MGC:7199, MRD55, NgBR, TANGO14...",rn:R05556
64,134,hsa:23590 hsa:57107,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23590+hsa:57107,"PDSS1, COQ1, COQ10D2, COQ1A, DPS, SPS, TPRT, TPT, TPT_1, hDPS1...",rn:R09249
65,136,path:hsa00510,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00510,N-Glycan biosynthesis,
66,138,ko:K02523,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K02523,K02523,rn:R09248
67,140,path:map00908,map,https://www.kegg.jp/dbget-bin/www_bget?map00908,Zeatin biosynthesis,
68,141,ko:K05355 ko:K21274 ko:K21275,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K05355+K21274+K21275,K05355...,rn:R09245
69,142,ko:K05355 ko:K21268,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K05355+K21268,K05355...,rn:R09246
70,143,ko:K05356,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K05356,K05356,rn:R09250
71,144,ko:K05356,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K05356,K05356,rn:R09251
72,145,ko:K14215,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K14215,K14215,rn:R09244
73,146,cpd:C18321,compound,https://www.kegg.jp/dbget-bin/www_bget?C18321,C18321,
74,147,ko:K21273,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K21273,K21273,rn:R09731
75,148,ko:K15887,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15887,K15887,rn:R09633
76,149,ko:K15888,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15888,K15888,rn:R09730
77,150,hsa:100529261 hsa:2339 hsa:2342,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:100529261+hsa:2339+hsa:2342,"CHURC1-FNTB, FNTB, FTase-beta...",rn:R09844
78,151,hsa:9986,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9986,"RCE1, FACE2, RCE1A, RCE1B",rn:R09845
79,152,hsa:23463,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23463,"ICMT, HSTE14, MST098, MSTP098, PCCMT, PCMT, PPMT",rn:R04496
80,153,ko:K15889,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15889,K15889,rn:R09846
81,154,hsa:51449,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:51449,"PCYOX1, PCL1",rn:R09562
82,155,ko:K15890,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15890,K15890,rn:R03264
83,156,ko:K15892,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15892,K15892,rn:R09849
84,157,ko:K15793,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15793,K15793,rn:R08697
85,158,cpd:C19852,compound,https://www.kegg.jp/dbget-bin/www_bget?C19852,C19852,
86,159,cpd:C19853,compound,https://www.kegg.jp/dbget-bin/www_bget?C19853,C19853,
87,160,cpd:C04506,compound,https://www.kegg.jp/dbget-bin/www_bget?C04506,C04506,
88,161,cpd:C19760,compound,https://www.kegg.jp/dbget-bin/www_bget?C19760,C19760,
89,162,cpd:C19691,compound,https://www.kegg.jp/dbget-bin/www_bget?C19691,C19691,
90,163,cpd:C03461,compound,https://www.kegg.jp/dbget-bin/www_bget?C03461,C03461,
91,164,cpd:C01126,compound,https://www.kegg.jp/dbget-bin/www_bget?C01126,C01126,
92,165,cpd:C04748,compound,https://www.kegg.jp/dbget-bin/www_bget?C04748,C04748,
93,166,cpd:C20120,compound,https://www.kegg.jp/dbget-bin/www_bget?C20120,C20120,
94,167,hsa:51449,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:51449,"PCYOX1, PCL1",rn:R09562
95,170,hsa:10269,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10269,"ZMPSTE24, FACE-1, FACE1, HGPS, PRO1, RSDM1, STE24, Ste24p",rn:R09845
96,171,cpd:C20121,compound,https://www.kegg.jp/dbget-bin/www_bget?C20121,C20121,
97,173,path:hsa00100,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00100,Steroid biosynthesis,
98,175,ko:K17942,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K17942,K17942,rn:R10561
99,176,cpd:C20345,compound,https://www.kegg.jp/dbget-bin/www_bget?C20345,C20345,
100,178,ko:K06981,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K06981,K06981,rn:R10093
101,180,path:map00403,map,https://www.kegg.jp/dbget-bin/www_bget?map00403,Indole diterpene alkaloid biosynthesis,
102,182,ko:K18689,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K18689,K18689,rn:R10779
103,183,cpd:C20847,compound,https://www.kegg.jp/dbget-bin/www_bget?C20847,C20847,
104,184,ko:K18690,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K18690,K18690,rn:R10780
105,185,cpd:C20848,compound,https://www.kegg.jp/dbget-bin/www_bget?C20848,C20848,
106,186,ko:K03526,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K03526,K03526,rn:R10859
107,187,ko:K15891,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K15891,K15891,rn:R10412
108,189,ko:K22813,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K22813,K22813,rn:R10781
109,192,cpd:C22453,compound,https://www.kegg.jp/dbget-bin/www_bget?C22453,C22453,
110,195,ko:K25518 ko:K03186,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K25518+K03186,K25518...,rn:R12895
111,203,ko:K25517 ko:K09128,ortholog,https://www.kegg.jp/dbget-bin/www_bget?K25517+K09128,K25517...,rn:R12894
112,205,path:hsa00270,map,https://www.kegg.jp/dbget-bin/www_bget?hsa00270,Cysteine and methionine metabolism,
