,id,name,type,link,gene_names,reaction
0,38,path:hsa04140,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04140,Autophagy - animal,
1,39,hsa:10312 hsa:23545 hsa:245972 hsa:50617 hsa:51606 hsa:527 hsa:533 hsa:535 hsa:537 hsa:9114,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:10312+hsa:23545+hsa:245972+hsa:50617+hsa:51606+hsa:527+hsa:533+hsa:535+hsa:537+hsa:9114,"TCIRG1, ATP6N1C, ATP6V0A3, Atp6i, OC-116kDa, OC116, OPTB1, Stv1, TIRC7, Vph1, a3...",
2,40,cpd:C00002,compound,https://www.kegg.jp/dbget-bin/www_bget?C00002,C00002,
3,41,cpd:C00008,compound,https://www.kegg.jp/dbget-bin/www_bget?C00008,C00008,
4,112,path:hsa04142,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04142,TITLE:Lysosome,
5,171,hsa:1075 hsa:1508 hsa:1509 hsa:1510 hsa:1511 hsa:1512 hsa:1513 hsa:1514 hsa:1515 hsa:1519 hsa:1520 hsa:1521 hsa:1522 hsa:5476 hsa:8722,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1075+hsa:1508+hsa:1509+hsa:1510+hsa:1511+hsa:1512+hsa:1513+hsa:1514+hsa:1515+hsa:1519+hsa:1520+hsa:1521+hsa:1522+hsa:5476+hsa:8722,"CTSC, CPPI, DPP-I, DPP1, DPPI, HMS, JP, JPD, PALS, PDON1, PLS...",
6,172,hsa:9476,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9476,"NAPSA, KAP, Kdap, NAP1, NAPA, SNAPA",
7,173,hsa:5641,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5641,"LGMN, AEP, LGMN1, PRSC1",
8,174,hsa:1200,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1200,"TPP1, CLN2, GIG1, LPIC, SCAR7, TPP-1",
9,175,hsa:2717,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2717,"GLA, GALA",
10,176,hsa:2720,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2720,"GLB1, EBP, ELNR1, MPS4B",
11,177,hsa:2548,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2548,"GAA, LYAG",
12,178,hsa:2629,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2629,"GBA, GBA1, GCB, GLUC",
13,179,hsa:3073 hsa:3074,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3073+hsa:3074,"HEXA, TSD...",
14,180,hsa:4126,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4126,"MANBA, MANB1",
15,181,hsa:4125,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4125,"MAN2B1, LAMAN, MANB",
16,182,hsa:4668,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4668,"NAGA, D22S674, GALB",
17,183,hsa:2990,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2990,"GUSB, BG, MPS7",
18,184,hsa:4758,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4758,"NEU1, NANH, NEU, SIAL1",
19,185,hsa:2581,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2581,GALC,
20,186,hsa:4669,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:4669,"NAGLU, CMT2V, MPS-IIIB, MPS3B, NAG, UFHSD",
21,187,hsa:3425,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3425,"IDUA, IDA, MPS1, MPSI",
22,188,hsa:2517 hsa:2519,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2517+hsa:2519,"FUCA1, FUCA...",
23,189,hsa:22901 hsa:410 hsa:411,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:22901+hsa:410+hsa:411,"ARSG, USH4...",
24,190,hsa:2799,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2799,"GNS, G6S",
25,191,hsa:3423,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3423,"IDS, ID2S, MPS2, SIDS",
26,192,hsa:6448,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6448,"SGSH, HSS, MPS3A, SFMD",
27,193,hsa:2588,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2588,"GALNS, GALNAC6S, GAS, GalN6S, MPS4A",
28,194,hsa:3988,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3988,"LIPA, CESD, LAL",
29,195,hsa:23659,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23659,"PLA2G15, ACS, GXVPLA2, LLPL, LPLA2, LYPLA3",
