,id,name,type,link,gene_names,reaction
0,24,path:hsa04973,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04973,TITLE:Carbohydrate digestion and absorption,
1,25,path:hsa04970,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04970,Salivary secretion,
2,28,path:hsa04530,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04530,Tight junction,
3,49,hsa:6523,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6523,"SLC5A1, D22S675, NAGT, SGLT1",
4,50,hsa:6518,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6518,"SLC2A5, GLUT-5, GLUT5",
5,51,hsa:6514,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6514,"SLC2A2, GLUT2",
6,52,hsa:23439 hsa:476 hsa:477 hsa:478 hsa:480 hsa:481 hsa:482 hsa:483 hsa:486,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23439+hsa:476+hsa:477+hsa:478+hsa:480+hsa:481+hsa:482+hsa:483+hsa:486,ATP1B4...,
7,53,hsa:2542,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2542,"SLC37A4, G6PT1, G6PT2, G6PT3, GSD1b, GSD1c, GSD1d, PRO0685, TRG-19, TRG19",
8,57,cpd:C00092,compound,https://www.kegg.jp/dbget-bin/www_bget?C00092,C00092,
9,58,cpd:C00092,compound,https://www.kegg.jp/dbget-bin/www_bget?C00092,C00092,
10,59,cpd:C00031,compound,https://www.kegg.jp/dbget-bin/www_bget?C00031,C00031,
11,60,cpd:C00031,compound,https://www.kegg.jp/dbget-bin/www_bget?C00031,C00031,
12,61,cpd:C00031,compound,https://www.kegg.jp/dbget-bin/www_bget?C00031,C00031,
13,62,cpd:C01330,compound,https://www.kegg.jp/dbget-bin/www_bget?C01330,C01330,
14,63,cpd:C00124 cpd:C00031,compound,https://www.kegg.jp/dbget-bin/www_bget?C00124+C00031,C00124...,
15,64,cpd:C00124 cpd:C00031,compound,https://www.kegg.jp/dbget-bin/www_bget?C00124+C00031,C00124...,
16,65,cpd:C00095,compound,https://www.kegg.jp/dbget-bin/www_bget?C00095,C00095,
17,66,hsa:6514,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6514,"SLC2A2, GLUT2",
18,68,cpd:C00031 cpd:C00095,compound,https://www.kegg.jp/dbget-bin/www_bget?C00031+C00095,C00031...,
19,69,cpd:C01330,compound,https://www.kegg.jp/dbget-bin/www_bget?C01330,C01330,
20,70,cpd:C00238,compound,https://www.kegg.jp/dbget-bin/www_bget?C00238,C00238,
