,id,name,type,link,gene_names,reaction
0,11,path:hsa04530,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04530,Tight junction,
1,22,cpd:C01673,compound,https://www.kegg.jp/dbget-bin/www_bget?C01673,C01673,
2,23,cpd:C00951,compound,https://www.kegg.jp/dbget-bin/www_bget?C00951,C00951,
3,25,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
4,26,hsa:5745,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5745,"PTH1R, EKNS, PFE, PTHR, PTHR1",
5,28,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
6,29,hsa:7421,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:7421,"VDR, NR1I1, PPP1R163",
7,30,cpd:C01673,compound,https://www.kegg.jp/dbget-bin/www_bget?C01673,C01673,
8,37,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
9,38,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
10,39,hsa:6543 hsa:6546 hsa:6547,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:6543+hsa:6546+hsa:6547,"SLC8A2, NCX2...",
11,40,hsa:490 hsa:491 hsa:492 hsa:493,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:490+hsa:491+hsa:492+hsa:493,"ATP2B1, PMCA1, PMCA1kb...",
12,42,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
13,43,cpd:C01330,compound,https://www.kegg.jp/dbget-bin/www_bget?C01330,C01330,
14,44,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
15,46,hsa:793,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:793,"CALB1, CALB, D-28K",
16,47,hsa:793,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:793,"CALB1, CALB, D-28K",
17,48,hsa:793,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:793,"CALB1, CALB, D-28K",
18,49,hsa:793,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:793,"CALB1, CALB, D-28K",
19,50,hsa:624,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:624,"BDKRB2, B2R, BK-2, BK2, BKR2, BRB2",
20,53,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
21,54,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
22,55,cpd:C00076,compound,https://www.kegg.jp/dbget-bin/www_bget?C00076,C00076,
23,68,path:hsa04144,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04144,Endocytosis,
24,71,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
25,78,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
26,79,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
27,80,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
28,81,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
29,82,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
30,83,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
31,84,hsa:56302,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:56302,"TRPV5, CAT2, ECAC1, OTRPC3",
32,102,hsa:1211 hsa:1212 hsa:1213 hsa:8218,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1211+hsa:1212+hsa:1213+hsa:8218,"CLTA, LCA...",
33,106,hsa:1173 hsa:1175 hsa:160 hsa:161 hsa:163,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1173+hsa:1175+hsa:160+hsa:161+hsa:163,"AP2M1, AP50, CLAPM1, mu2...",
34,111,hsa:8766,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8766,"RAB11A, YL8",
35,112,hsa:1759 hsa:1785 hsa:26052,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1759+hsa:1785+hsa:26052,"DNM1, DNM, EIEE31...",
36,113,hsa:1759 hsa:1785 hsa:26052,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:1759+hsa:1785+hsa:26052,"DNM1, DNM, EIEE31...",
37,114,hsa:9365,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9365,"KL, HFTC3",
38,118,hsa:5578 hsa:5579 hsa:5582,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5578+hsa:5579+hsa:5582,"PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...",
39,119,hsa:2776,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2776,"GNAQ, CMC1, G-ALPHA-q, GAQ, SWS",
40,120,hsa:23236 hsa:5330 hsa:5331 hsa:5332,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23236+hsa:5330+hsa:5331+hsa:5332,"PLCB1, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...",
41,121,cpd:C00165,compound,https://www.kegg.jp/dbget-bin/www_bget?C00165,C00165,
42,122,cpd:C01245,compound,https://www.kegg.jp/dbget-bin/www_bget?C01245,C01245,
43,128,hsa:3816 hsa:3817,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:3816+hsa:3817,"KLK1, KLKR, Klk6, hK1...",
44,129,path:hsa04961,map,https://www.kegg.jp/dbget-bin/www_bget?hsa04961,TITLE:Endocrine and other factor-regulated calcium reabsorption,
45,130,hsa:2099,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2099,"ESR1, ER, ESR, ESRA, ESTRR, Era, NR3A1",
46,133,cpd:C00951,compound,https://www.kegg.jp/dbget-bin/www_bget?C00951,C00951,
47,134,hsa:5566 hsa:5567 hsa:5568,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5566+hsa:5567+hsa:5568,"PRKACA, PKACA, PPNAD4...",
48,136,cpd:C00575,compound,https://www.kegg.jp/dbget-bin/www_bget?C00575,C00575,
49,138,hsa:112 hsa:115,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:112+hsa:115,"ADCY6, AC6, LCCS8...",
50,141,hsa:2778,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:2778,"GNAS, AHO, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI",
51,143,hsa:23439 hsa:476 hsa:477 hsa:478 hsa:480 hsa:481 hsa:482 hsa:483 hsa:486,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:23439+hsa:476+hsa:477+hsa:478+hsa:480+hsa:481+hsa:482+hsa:483+hsa:486,ATP1B4...,
52,144,hsa:9365,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:9365,"KL, HFTC3",
53,145,cpd:C01330,compound,https://www.kegg.jp/dbget-bin/www_bget?C01330,C01330,
54,146,cpd:C00238,compound,https://www.kegg.jp/dbget-bin/www_bget?C00238,C00238,
55,149,hsa:8766,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8766,"RAB11A, YL8",
56,150,hsa:8766,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8766,"RAB11A, YL8",
57,151,hsa:8766,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8766,"RAB11A, YL8",
58,152,hsa:8766,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:8766,"RAB11A, YL8",
59,161,hsa:5741,gene,https://www.kegg.jp/dbget-bin/www_bget?hsa:5741,"PTH, PTH1",
